Test Case ID,Cloud,Module Group,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
SN-ITSM-01883,ServiceNow,ITSM,Change,Telecom,Portal -> Request -> Approvals -> Fulfillment,Security,Approve Telecom ServiceNow Change,User has ServiceNow access and Telecom test data exists,"1. Open Change.
2. Execute: Portal -> Request -> Approvals -> Fulfillment.
3. Verify downstream state and audit trail.",Portal -> Request -> Approvals -> Fulfillment completes successfully with validation and notification,Low,Workflow,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01884,ServiceNow,ITSM,Change,Retail,Request -> Fulfillment -> Validation -> Closure,Integration,Reopen Retail ServiceNow Change,User has ServiceNow access and Retail test data exists,"1. Open Change.
2. Execute: Request -> Fulfillment -> Validation -> Closure.
3. Verify downstream state and audit trail.",Request -> Fulfillment -> Validation -> Closure completes successfully with validation and notification,Low,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01885,ServiceNow,ITSM,Change,Retail,Event -> Correlation -> Incident -> Resolution,Performance,Assign Retail ServiceNow Change,User has ServiceNow access and Retail test data exists,"1. Open Change.
2. Execute: Event -> Correlation -> Incident -> Resolution.
3. Verify downstream state and audit trail.",Event -> Correlation -> Incident -> Resolution completes successfully with validation and notification,Medium,Mobile,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01886,ServiceNow,ITSM,Change,Retail,Case -> Assignment -> Knowledge -> Closure,Mobile,Search Retail ServiceNow Change,User has ServiceNow access and Retail test data exists,"1. Open Change.
2. Execute: Case -> Assignment -> Knowledge -> Closure.
3. Verify downstream state and audit trail.",Case -> Assignment -> Knowledge -> Closure completes successfully with validation and notification,Medium,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01887,ServiceNow,ITSM,Change,Retail,Change -> Approval -> Implementation -> Review,Security,Escalate Retail ServiceNow Change,User has ServiceNow access and Retail test data exists,"1. Open Change.
2. Execute: Change -> Approval -> Implementation -> Review.
3. Verify downstream state and audit trail.",Change -> Approval -> Implementation -> Review completes successfully with validation and notification,Medium,Data Migration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01888,ServiceNow,ITSM,Change,Retail,Discovery -> CMDB Update -> Impact Analysis -> Remediation,Mobile,Assign Retail ServiceNow Change,User has ServiceNow access and Retail test data exists,"1. Open Change.
2. Execute: Discovery -> CMDB Update -> Impact Analysis -> Remediation.
3. Verify downstream state and audit trail.",Discovery -> CMDB Update -> Impact Analysis -> Remediation completes successfully with validation and notification,Low,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01889,ServiceNow,ITSM,Change,Retail,Employee Center -> HR Case -> Task -> Resolution,Data Migration,Submit Retail ServiceNow Change,User has ServiceNow access and Retail test data exists,"1. Open Change.
2. Execute: Employee Center -> HR Case -> Task -> Resolution.
3. Verify downstream state and audit trail.",Employee Center -> HR Case -> Task -> Resolution completes successfully with validation and notification,High,Performance,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01890,ServiceNow,ITSM,Change,Retail,Portal -> Request -> Approvals -> Fulfillment,Accessibility,Close Retail ServiceNow Change,User has ServiceNow access and Retail test data exists,"1. Open Change.
2. Execute: Portal -> Request -> Approvals -> Fulfillment.
3. Verify downstream state and audit trail.",Portal -> Request -> Approvals -> Fulfillment completes successfully with validation and notification,High,Performance,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01891,ServiceNow,ITSM,Change,Healthcare,Request -> Fulfillment -> Validation -> Closure,Accessibility,Close Healthcare ServiceNow Change,User has ServiceNow access and Healthcare test data exists,"1. Open Change.
2. Execute: Request -> Fulfillment -> Validation -> Closure.
3. Verify downstream state and audit trail.",Request -> Fulfillment -> Validation -> Closure completes successfully with validation and notification,Low,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01892,ServiceNow,ITSM,Change,Healthcare,Event -> Correlation -> Incident -> Resolution,Integration,Delete Healthcare ServiceNow Change,User has ServiceNow access and Healthcare test data exists,"1. Open Change.
2. Execute: Event -> Correlation -> Incident -> Resolution.
3. Verify downstream state and audit trail.",Event -> Correlation -> Incident -> Resolution completes successfully with validation and notification,High,Workflow,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01893,ServiceNow,ITSM,Change,Healthcare,Case -> Assignment -> Knowledge -> Closure,Mobile,Assign Healthcare ServiceNow Change,User has ServiceNow access and Healthcare test data exists,"1. Open Change.
2. Execute: Case -> Assignment -> Knowledge -> Closure.
3. Verify downstream state and audit trail.",Case -> Assignment -> Knowledge -> Closure completes successfully with validation and notification,Low,Performance,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01894,ServiceNow,ITSM,Change,Healthcare,Change -> Approval -> Implementation -> Review,Performance,Edit Healthcare ServiceNow Change,User has ServiceNow access and Healthcare test data exists,"1. Open Change.
2. Execute: Change -> Approval -> Implementation -> Review.
3. Verify downstream state and audit trail.",Change -> Approval -> Implementation -> Review completes successfully with validation and notification,Low,Data Migration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01895,ServiceNow,ITSM,Change,Healthcare,Discovery -> CMDB Update -> Impact Analysis -> Remediation,Functional,Update Healthcare ServiceNow Change,User has ServiceNow access and Healthcare test data exists,"1. Open Change.
2. Execute: Discovery -> CMDB Update -> Impact Analysis -> Remediation.
3. Verify downstream state and audit trail.",Discovery -> CMDB Update -> Impact Analysis -> Remediation completes successfully with validation and notification,Medium,Mobile,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01896,ServiceNow,ITSM,Change,Healthcare,Employee Center -> HR Case -> Task -> Resolution,Mobile,Delete Healthcare ServiceNow Change,User has ServiceNow access and Healthcare test data exists,"1. Open Change.
2. Execute: Employee Center -> HR Case -> Task -> Resolution.
3. Verify downstream state and audit trail.",Employee Center -> HR Case -> Task -> Resolution completes successfully with validation and notification,Medium,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01897,ServiceNow,ITSM,Change,Healthcare,Portal -> Request -> Approvals -> Fulfillment,Accessibility,Edit Healthcare ServiceNow Change,User has ServiceNow access and Healthcare test data exists,"1. Open Change.
2. Execute: Portal -> Request -> Approvals -> Fulfillment.
3. Verify downstream state and audit trail.",Portal -> Request -> Approvals -> Fulfillment completes successfully with validation and notification,Medium,Mobile,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01898,ServiceNow,ITSM,Change,Banking,Request -> Fulfillment -> Validation -> Closure,UI,Update Banking ServiceNow Change,User has ServiceNow access and Banking test data exists,"1. Open Change.
2. Execute: Request -> Fulfillment -> Validation -> Closure.
3. Verify downstream state and audit trail.",Request -> Fulfillment -> Validation -> Closure completes successfully with validation and notification,High,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01899,ServiceNow,ITSM,Change,Banking,Event -> Correlation -> Incident -> Resolution,Data Migration,Delete Banking ServiceNow Change,User has ServiceNow access and Banking test data exists,"1. Open Change.
2. Execute: Event -> Correlation -> Incident -> Resolution.
3. Verify downstream state and audit trail.",Event -> Correlation -> Incident -> Resolution completes successfully with validation and notification,Medium,Mobile,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01900,ServiceNow,ITSM,Change,Banking,Case -> Assignment -> Knowledge -> Closure,Integration,Validate Banking ServiceNow Change,User has ServiceNow access and Banking test data exists,"1. Open Change.
2. Execute: Case -> Assignment -> Knowledge -> Closure.
3. Verify downstream state and audit trail.",Case -> Assignment -> Knowledge -> Closure completes successfully with validation and notification,Medium,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01901,ServiceNow,ITSM,Change,Banking,Change -> Approval -> Implementation -> Review,Mobile,Route Banking ServiceNow Change,User has ServiceNow access and Banking test data exists,"1. Open Change.
2. Execute: Change -> Approval -> Implementation -> Review.
3. Verify downstream state and audit trail.",Change -> Approval -> Implementation -> Review completes successfully with validation and notification,Medium,Performance,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01902,ServiceNow,ITSM,Change,Banking,Discovery -> CMDB Update -> Impact Analysis -> Remediation,Integration,Search Banking ServiceNow Change,User has ServiceNow access and Banking test data exists,"1. Open Change.
2. Execute: Discovery -> CMDB Update -> Impact Analysis -> Remediation.
3. Verify downstream state and audit trail.",Discovery -> CMDB Update -> Impact Analysis -> Remediation completes successfully with validation and notification,Low,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01903,ServiceNow,ITSM,Change,Banking,Employee Center -> HR Case -> Task -> Resolution,Functional,Route Banking ServiceNow Change,User has ServiceNow access and Banking test data exists,"1. Open Change.
2. Execute: Employee Center -> HR Case -> Task -> Resolution.
3. Verify downstream state and audit trail.",Employee Center -> HR Case -> Task -> Resolution completes successfully with validation and notification,Low,Workflow,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01904,ServiceNow,ITSM,Change,Banking,Portal -> Request -> Approvals -> Fulfillment,Integration,Delete Banking ServiceNow Change,User has ServiceNow access and Banking test data exists,"1. Open Change.
2. Execute: Portal -> Request -> Approvals -> Fulfillment.
3. Verify downstream state and audit trail.",Portal -> Request -> Approvals -> Fulfillment completes successfully with validation and notification,High,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01905,ServiceNow,ITSM,Change,Manufacturing,Request -> Fulfillment -> Validation -> Closure,Security,Submit Manufacturing ServiceNow Change,User has ServiceNow access and Manufacturing test data exists,"1. Open Change.
2. Execute: Request -> Fulfillment -> Validation -> Closure.
3. Verify downstream state and audit trail.",Request -> Fulfillment -> Validation -> Closure completes successfully with validation and notification,High,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01906,ServiceNow,ITSM,Change,Manufacturing,Event -> Correlation -> Incident -> Resolution,Workflow,Clone Manufacturing ServiceNow Change,User has ServiceNow access and Manufacturing test data exists,"1. Open Change.
2. Execute: Event -> Correlation -> Incident -> Resolution.
3. Verify downstream state and audit trail.",Event -> Correlation -> Incident -> Resolution completes successfully with validation and notification,Low,Workflow,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01907,ServiceNow,ITSM,Change,Manufacturing,Case -> Assignment -> Knowledge -> Closure,Data Migration,Edit Manufacturing ServiceNow Change,User has ServiceNow access and Manufacturing test data exists,"1. Open Change.
2. Execute: Case -> Assignment -> Knowledge -> Closure.
3. Verify downstream state and audit trail.",Case -> Assignment -> Knowledge -> Closure completes successfully with validation and notification,High,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01908,ServiceNow,ITSM,Change,Manufacturing,Change -> Approval -> Implementation -> Review,Regression,Edit Manufacturing ServiceNow Change,User has ServiceNow access and Manufacturing test data exists,"1. Open Change.
2. Execute: Change -> Approval -> Implementation -> Review.
3. Verify downstream state and audit trail.",Change -> Approval -> Implementation -> Review completes successfully with validation and notification,Low,Mobile,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01909,ServiceNow,ITSM,Change,Manufacturing,Discovery -> CMDB Update -> Impact Analysis -> Remediation,Mobile,Route Manufacturing ServiceNow Change,User has ServiceNow access and Manufacturing test data exists,"1. Open Change.
2. Execute: Discovery -> CMDB Update -> Impact Analysis -> Remediation.
3. Verify downstream state and audit trail.",Discovery -> CMDB Update -> Impact Analysis -> Remediation completes successfully with validation and notification,High,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01910,ServiceNow,ITSM,Change,Manufacturing,Employee Center -> HR Case -> Task -> Resolution,Integration,Validate Manufacturing ServiceNow Change,User has ServiceNow access and Manufacturing test data exists,"1. Open Change.
2. Execute: Employee Center -> HR Case -> Task -> Resolution.
3. Verify downstream state and audit trail.",Employee Center -> HR Case -> Task -> Resolution completes successfully with validation and notification,Medium,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01911,ServiceNow,ITSM,Change,Manufacturing,Portal -> Request -> Approvals -> Fulfillment,UI,Assign Manufacturing ServiceNow Change,User has ServiceNow access and Manufacturing test data exists,"1. Open Change.
2. Execute: Portal -> Request -> Approvals -> Fulfillment.
3. Verify downstream state and audit trail.",Portal -> Request -> Approvals -> Fulfillment completes successfully with validation and notification,Medium,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01912,ServiceNow,ITSM,Change,Employee Services,Request -> Fulfillment -> Validation -> Closure,Mobile,Reopen Employee Services ServiceNow Change,User has ServiceNow access and Employee Services test data exists,"1. Open Change.
2. Execute: Request -> Fulfillment -> Validation -> Closure.
3. Verify downstream state and audit trail.",Request -> Fulfillment -> Validation -> Closure completes successfully with validation and notification,Low,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01913,ServiceNow,ITSM,Change,Employee Services,Event -> Correlation -> Incident -> Resolution,Workflow,Reopen Employee Services ServiceNow Change,User has ServiceNow access and Employee Services test data exists,"1. Open Change.
2. Execute: Event -> Correlation -> Incident -> Resolution.
3. Verify downstream state and audit trail.",Event -> Correlation -> Incident -> Resolution completes successfully with validation and notification,Low,Performance,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01914,ServiceNow,ITSM,Change,Employee Services,Case -> Assignment -> Knowledge -> Closure,Workflow,Create Employee Services ServiceNow Change,User has ServiceNow access and Employee Services test data exists,"1. Open Change.
2. Execute: Case -> Assignment -> Knowledge -> Closure.
3. Verify downstream state and audit trail.",Case -> Assignment -> Knowledge -> Closure completes successfully with validation and notification,Medium,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01915,ServiceNow,ITSM,Change,Employee Services,Change -> Approval -> Implementation -> Review,Accessibility,Create Employee Services ServiceNow Change,User has ServiceNow access and Employee Services test data exists,"1. Open Change.
2. Execute: Change -> Approval -> Implementation -> Review.
3. Verify downstream state and audit trail.",Change -> Approval -> Implementation -> Review completes successfully with validation and notification,Low,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01916,ServiceNow,ITSM,Change,Employee Services,Discovery -> CMDB Update -> Impact Analysis -> Remediation,Accessibility,Search Employee Services ServiceNow Change,User has ServiceNow access and Employee Services test data exists,"1. Open Change.
2. Execute: Discovery -> CMDB Update -> Impact Analysis -> Remediation.
3. Verify downstream state and audit trail.",Discovery -> CMDB Update -> Impact Analysis -> Remediation completes successfully with validation and notification,High,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01917,ServiceNow,ITSM,Change,Employee Services,Employee Center -> HR Case -> Task -> Resolution,Integration,Reopen Employee Services ServiceNow Change,User has ServiceNow access and Employee Services test data exists,"1. Open Change.
2. Execute: Employee Center -> HR Case -> Task -> Resolution.
3. Verify downstream state and audit trail.",Employee Center -> HR Case -> Task -> Resolution completes successfully with validation and notification,Low,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01918,ServiceNow,ITSM,Change,Employee Services,Portal -> Request -> Approvals -> Fulfillment,Functional,Delete Employee Services ServiceNow Change,User has ServiceNow access and Employee Services test data exists,"1. Open Change.
2. Execute: Portal -> Request -> Approvals -> Fulfillment.
3. Verify downstream state and audit trail.",Portal -> Request -> Approvals -> Fulfillment completes successfully with validation and notification,Medium,Performance,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01919,ServiceNow,ITSM,Change,Shared Services,Request -> Fulfillment -> Validation -> Closure,Accessibility,Reopen Shared Services ServiceNow Change,User has ServiceNow access and Shared Services test data exists,"1. Open Change.
2. Execute: Request -> Fulfillment -> Validation -> Closure.
3. Verify downstream state and audit trail.",Request -> Fulfillment -> Validation -> Closure completes successfully with validation and notification,High,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01920,ServiceNow,ITSM,Change,Shared Services,Event -> Correlation -> Incident -> Resolution,Accessibility,Approve Shared Services ServiceNow Change,User has ServiceNow access and Shared Services test data exists,"1. Open Change.
2. Execute: Event -> Correlation -> Incident -> Resolution.
3. Verify downstream state and audit trail.",Event -> Correlation -> Incident -> Resolution completes successfully with validation and notification,High,Data Migration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01921,ServiceNow,ITSM,Change,Shared Services,Case -> Assignment -> Knowledge -> Closure,Functional,Reject Shared Services ServiceNow Change,User has ServiceNow access and Shared Services test data exists,"1. Open Change.
2. Execute: Case -> Assignment -> Knowledge -> Closure.
3. Verify downstream state and audit trail.",Case -> Assignment -> Knowledge -> Closure completes successfully with validation and notification,Low,Performance,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01922,ServiceNow,ITSM,Change,Shared Services,Change -> Approval -> Implementation -> Review,Data Migration,Search Shared Services ServiceNow Change,User has ServiceNow access and Shared Services test data exists,"1. Open Change.
2. Execute: Change -> Approval -> Implementation -> Review.
3. Verify downstream state and audit trail.",Change -> Approval -> Implementation -> Review completes successfully with validation and notification,Medium,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01923,ServiceNow,ITSM,Change,Shared Services,Discovery -> CMDB Update -> Impact Analysis -> Remediation,Integration,Validate Shared Services ServiceNow Change,User has ServiceNow access and Shared Services test data exists,"1. Open Change.
2. Execute: Discovery -> CMDB Update -> Impact Analysis -> Remediation.
3. Verify downstream state and audit trail.",Discovery -> CMDB Update -> Impact Analysis -> Remediation completes successfully with validation and notification,Medium,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01924,ServiceNow,ITSM,Change,Shared Services,Employee Center -> HR Case -> Task -> Resolution,Integration,Escalate Shared Services ServiceNow Change,User has ServiceNow access and Shared Services test data exists,"1. Open Change.
2. Execute: Employee Center -> HR Case -> Task -> Resolution.
3. Verify downstream state and audit trail.",Employee Center -> HR Case -> Task -> Resolution completes successfully with validation and notification,High,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01925,ServiceNow,ITSM,Change,Shared Services,Portal -> Request -> Approvals -> Fulfillment,Performance,Validate Shared Services ServiceNow Change,User has ServiceNow access and Shared Services test data exists,"1. Open Change.
2. Execute: Portal -> Request -> Approvals -> Fulfillment.
3. Verify downstream state and audit trail.",Portal -> Request -> Approvals -> Fulfillment completes successfully with validation and notification,Low,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01926,ServiceNow,ITSM,Change,CloudOps,Request -> Fulfillment -> Validation -> Closure,Functional,Delete CloudOps ServiceNow Change,User has ServiceNow access and CloudOps test data exists,"1. Open Change.
2. Execute: Request -> Fulfillment -> Validation -> Closure.
3. Verify downstream state and audit trail.",Request -> Fulfillment -> Validation -> Closure completes successfully with validation and notification,Medium,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01927,ServiceNow,ITSM,Change,CloudOps,Event -> Correlation -> Incident -> Resolution,UI,Assign CloudOps ServiceNow Change,User has ServiceNow access and CloudOps test data exists,"1. Open Change.
2. Execute: Event -> Correlation -> Incident -> Resolution.
3. Verify downstream state and audit trail.",Event -> Correlation -> Incident -> Resolution completes successfully with validation and notification,Medium,Workflow,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01928,ServiceNow,ITSM,Change,CloudOps,Case -> Assignment -> Knowledge -> Closure,Integration,Search CloudOps ServiceNow Change,User has ServiceNow access and CloudOps test data exists,"1. Open Change.
2. Execute: Case -> Assignment -> Knowledge -> Closure.
3. Verify downstream state and audit trail.",Case -> Assignment -> Knowledge -> Closure completes successfully with validation and notification,Medium,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01929,ServiceNow,ITSM,Change,CloudOps,Change -> Approval -> Implementation -> Review,Regression,Create CloudOps ServiceNow Change,User has ServiceNow access and CloudOps test data exists,"1. Open Change.
2. Execute: Change -> Approval -> Implementation -> Review.
3. Verify downstream state and audit trail.",Change -> Approval -> Implementation -> Review completes successfully with validation and notification,Low,Performance,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01930,ServiceNow,ITSM,Change,CloudOps,Discovery -> CMDB Update -> Impact Analysis -> Remediation,Regression,Close CloudOps ServiceNow Change,User has ServiceNow access and CloudOps test data exists,"1. Open Change.
2. Execute: Discovery -> CMDB Update -> Impact Analysis -> Remediation.
3. Verify downstream state and audit trail.",Discovery -> CMDB Update -> Impact Analysis -> Remediation completes successfully with validation and notification,Medium,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01931,ServiceNow,ITSM,Change,CloudOps,Employee Center -> HR Case -> Task -> Resolution,Functional,Update CloudOps ServiceNow Change,User has ServiceNow access and CloudOps test data exists,"1. Open Change.
2. Execute: Employee Center -> HR Case -> Task -> Resolution.
3. Verify downstream state and audit trail.",Employee Center -> HR Case -> Task -> Resolution completes successfully with validation and notification,High,Performance,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01932,ServiceNow,ITSM,Change,CloudOps,Portal -> Request -> Approvals -> Fulfillment,Security,Reopen CloudOps ServiceNow Change,User has ServiceNow access and CloudOps test data exists,"1. Open Change.
2. Execute: Portal -> Request -> Approvals -> Fulfillment.
3. Verify downstream state and audit trail.",Portal -> Request -> Approvals -> Fulfillment completes successfully with validation and notification,High,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01933,ServiceNow,ITSM,Request,IT Support,Request -> Fulfillment -> Validation -> Closure,Integration,Route IT Support ServiceNow Request,User has ServiceNow access and IT Support test data exists,"1. Open Request.
2. Execute: Request -> Fulfillment -> Validation -> Closure.
3. Verify downstream state and audit trail.",Request -> Fulfillment -> Validation -> Closure completes successfully with validation and notification,Low,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01934,ServiceNow,ITSM,Request,IT Support,Event -> Correlation -> Incident -> Resolution,UI,Submit IT Support ServiceNow Request,User has ServiceNow access and IT Support test data exists,"1. Open Request.
2. Execute: Event -> Correlation -> Incident -> Resolution.
3. Verify downstream state and audit trail.",Event -> Correlation -> Incident -> Resolution completes successfully with validation and notification,Low,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01935,ServiceNow,ITSM,Request,IT Support,Case -> Assignment -> Knowledge -> Closure,Workflow,Reject IT Support ServiceNow Request,User has ServiceNow access and IT Support test data exists,"1. Open Request.
2. Execute: Case -> Assignment -> Knowledge -> Closure.
3. Verify downstream state and audit trail.",Case -> Assignment -> Knowledge -> Closure completes successfully with validation and notification,High,Data Migration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01936,ServiceNow,ITSM,Request,IT Support,Change -> Approval -> Implementation -> Review,UI,Delete IT Support ServiceNow Request,User has ServiceNow access and IT Support test data exists,"1. Open Request.
2. Execute: Change -> Approval -> Implementation -> Review.
3. Verify downstream state and audit trail.",Change -> Approval -> Implementation -> Review completes successfully with validation and notification,Medium,Workflow,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01937,ServiceNow,ITSM,Request,IT Support,Discovery -> CMDB Update -> Impact Analysis -> Remediation,Integration,Create IT Support ServiceNow Request,User has ServiceNow access and IT Support test data exists,"1. Open Request.
2. Execute: Discovery -> CMDB Update -> Impact Analysis -> Remediation.
3. Verify downstream state and audit trail.",Discovery -> CMDB Update -> Impact Analysis -> Remediation completes successfully with validation and notification,Medium,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01938,ServiceNow,ITSM,Request,IT Support,Employee Center -> HR Case -> Task -> Resolution,Integration,Assign IT Support ServiceNow Request,User has ServiceNow access and IT Support test data exists,"1. Open Request.
2. Execute: Employee Center -> HR Case -> Task -> Resolution.
3. Verify downstream state and audit trail.",Employee Center -> HR Case -> Task -> Resolution completes successfully with validation and notification,High,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01939,ServiceNow,ITSM,Request,IT Support,Portal -> Request -> Approvals -> Fulfillment,Accessibility,Reopen IT Support ServiceNow Request,User has ServiceNow access and IT Support test data exists,"1. Open Request.
2. Execute: Portal -> Request -> Approvals -> Fulfillment.
3. Verify downstream state and audit trail.",Portal -> Request -> Approvals -> Fulfillment completes successfully with validation and notification,High,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
