scenario_id,industry,erp_system,product,e2e_scenario_name,business_description,modules,data_sources,priority,test_type,auto_feasibility,integration_hint
RES-AZ-467,Research,Azure,Azure Research Process 467,Research E2E #467: Data-to-Insight,"Data ingestion, transformation, experiment tracking, and insights delivery","['Data', 'Analytics', 'ML']","['Azure', 'DataLake', 'ML']",Medium,Integration,High,Azure SDK + analytics pipelines
RES-AZ-468,Research,Azure,Azure Research Process 468,Research E2E #468: Data-to-Insight,"Data ingestion, transformation, experiment tracking, and insights delivery","['Data', 'Analytics', 'ML']","['Azure', 'DataLake', 'ML']",Medium,Integration,High,Azure SDK + analytics pipelines
RES-AZ-469,Research,Azure,Azure Research Process 469,Research E2E #469: Data-to-Insight,"Data ingestion, transformation, experiment tracking, and insights delivery","['Data', 'Analytics', 'ML']","['Azure', 'DataLake', 'ML']",Medium,Integration,High,Azure SDK + analytics pipelines
RES-AZ-470,Research,Azure,Azure Research Process 470,Research E2E #470: Data-to-Insight,"Data ingestion, transformation, experiment tracking, and insights delivery","['Data', 'Analytics', 'ML']","['Azure', 'DataLake', 'ML']",Medium,Integration,High,Azure SDK + analytics pipelines
RES-AZ-471,Research,Azure,Azure Research Process 471,Research E2E #471: Data-to-Insight,"Data ingestion, transformation, experiment tracking, and insights delivery","['Data', 'Analytics', 'ML']","['Azure', 'DataLake', 'ML']",Medium,Integration,High,Azure SDK + analytics pipelines
RES-AZ-472,Research,Azure,Azure Research Process 472,Research E2E #472: Data-to-Insight,"Data ingestion, transformation, experiment tracking, and insights delivery","['Data', 'Analytics', 'ML']","['Azure', 'DataLake', 'ML']",Medium,Integration,High,Azure SDK + analytics pipelines
RES-AZ-473,Research,Azure,Azure Research Process 473,Research E2E #473: Data-to-Insight,"Data ingestion, transformation, experiment tracking, and insights delivery","['Data', 'Analytics', 'ML']","['Azure', 'DataLake', 'ML']",Medium,Integration,High,Azure SDK + analytics pipelines
RES-AZ-474,Research,Azure,Azure Research Process 474,Research E2E #474: Data-to-Insight,"Data ingestion, transformation, experiment tracking, and insights delivery","['Data', 'Analytics', 'ML']","['Azure', 'DataLake', 'ML']",Medium,Integration,High,Azure SDK + analytics pipelines
RES-AZ-475,Research,Azure,Azure Research Process 475,Research E2E #475: Data-to-Insight,"Data ingestion, transformation, experiment tracking, and insights delivery","['Data', 'Analytics', 'ML']","['Azure', 'DataLake', 'ML']",Medium,Integration,High,Azure SDK + analytics pipelines
RES-AZ-476,Research,Azure,Azure Research Process 476,Research E2E #476: Data-to-Insight,"Data ingestion, transformation, experiment tracking, and insights delivery","['Data', 'Analytics', 'ML']","['Azure', 'DataLake', 'ML']",Medium,Integration,High,Azure SDK + analytics pipelines
RES-AZ-477,Research,Azure,Azure Research Process 477,Research E2E #477: Data-to-Insight,"Data ingestion, transformation, experiment tracking, and insights delivery","['Data', 'Analytics', 'ML']","['Azure', 'DataLake', 'ML']",Medium,Integration,High,Azure SDK + analytics pipelines
RES-AZ-478,Research,Azure,Azure Research Process 478,Research E2E #478: Data-to-Insight,"Data ingestion, transformation, experiment tracking, and insights delivery","['Data', 'Analytics', 'ML']","['Azure', 'DataLake', 'ML']",Medium,Integration,High,Azure SDK + analytics pipelines
RES-AZ-479,Research,Azure,Azure Research Process 479,Research E2E #479: Data-to-Insight,"Data ingestion, transformation, experiment tracking, and insights delivery","['Data', 'Analytics', 'ML']","['Azure', 'DataLake', 'ML']",Medium,Integration,High,Azure SDK + analytics pipelines
RES-AZ-480,Research,Azure,Azure Research Process 480,Research E2E #480: Data-to-Insight,"Data ingestion, transformation, experiment tracking, and insights delivery","['Data', 'Analytics', 'ML']","['Azure', 'DataLake', 'ML']",Medium,Integration,High,Azure SDK + analytics pipelines
RES-AZ-481,Research,Azure,Azure Research Process 481,Research E2E #481: Data-to-Insight,"Data ingestion, transformation, experiment tracking, and insights delivery","['Data', 'Analytics', 'ML']","['Azure', 'DataLake', 'ML']",Medium,Integration,High,Azure SDK + analytics pipelines
RES-AZ-482,Research,Azure,Azure Research Process 482,Research E2E #482: Data-to-Insight,"Data ingestion, transformation, experiment tracking, and insights delivery","['Data', 'Analytics', 'ML']","['Azure', 'DataLake', 'ML']",Medium,Integration,High,Azure SDK + analytics pipelines
RES-AZ-483,Research,Azure,Azure Research Process 483,Research E2E #483: Data-to-Insight,"Data ingestion, transformation, experiment tracking, and insights delivery","['Data', 'Analytics', 'ML']","['Azure', 'DataLake', 'ML']",Medium,Integration,High,Azure SDK + analytics pipelines
RES-AZ-484,Research,Azure,Azure Research Process 484,Research E2E #484: Data-to-Insight,"Data ingestion, transformation, experiment tracking, and insights delivery","['Data', 'Analytics', 'ML']","['Azure', 'DataLake', 'ML']",Medium,Integration,High,Azure SDK + analytics pipelines
RES-AZ-485,Research,Azure,Azure Research Process 485,Research E2E #485: Data-to-Insight,"Data ingestion, transformation, experiment tracking, and insights delivery","['Data', 'Analytics', 'ML']","['Azure', 'DataLake', 'ML']",Medium,Integration,High,Azure SDK + analytics pipelines
RES-AZ-486,Research,Azure,Azure Research Process 486,Research E2E #486: Data-to-Insight,"Data ingestion, transformation, experiment tracking, and insights delivery","['Data', 'Analytics', 'ML']","['Azure', 'DataLake', 'ML']",Medium,Integration,High,Azure SDK + analytics pipelines
RES-AZ-487,Research,Azure,Azure Research Process 487,Research E2E #487: Data-to-Insight,"Data ingestion, transformation, experiment tracking, and insights delivery","['Data', 'Analytics', 'ML']","['Azure', 'DataLake', 'ML']",Medium,Integration,High,Azure SDK + analytics pipelines
RES-AZ-488,Research,Azure,Azure Research Process 488,Research E2E #488: Data-to-Insight,"Data ingestion, transformation, experiment tracking, and insights delivery","['Data', 'Analytics', 'ML']","['Azure', 'DataLake', 'ML']",Medium,Integration,High,Azure SDK + analytics pipelines
RES-AZ-489,Research,Azure,Azure Research Process 489,Research E2E #489: Data-to-Insight,"Data ingestion, transformation, experiment tracking, and insights delivery","['Data', 'Analytics', 'ML']","['Azure', 'DataLake', 'ML']",Medium,Integration,High,Azure SDK + analytics pipelines
RES-AZ-490,Research,Azure,Azure Research Process 490,Research E2E #490: Data-to-Insight,"Data ingestion, transformation, experiment tracking, and insights delivery","['Data', 'Analytics', 'ML']","['Azure', 'DataLake', 'ML']",Medium,Integration,High,Azure SDK + analytics pipelines
RES-AZ-491,Research,Azure,Azure Research Process 491,Research E2E #491: Data-to-Insight,"Data ingestion, transformation, experiment tracking, and insights delivery","['Data', 'Analytics', 'ML']","['Azure', 'DataLake', 'ML']",Medium,Integration,High,Azure SDK + analytics pipelines
RES-AZ-492,Research,Azure,Azure Research Process 492,Research E2E #492: Data-to-Insight,"Data ingestion, transformation, experiment tracking, and insights delivery","['Data', 'Analytics', 'ML']","['Azure', 'DataLake', 'ML']",Medium,Integration,High,Azure SDK + analytics pipelines
RES-AZ-493,Research,Azure,Azure Research Process 493,Research E2E #493: Data-to-Insight,"Data ingestion, transformation, experiment tracking, and insights delivery","['Data', 'Analytics', 'ML']","['Azure', 'DataLake', 'ML']",Medium,Integration,High,Azure SDK + analytics pipelines
RES-AZ-494,Research,Azure,Azure Research Process 494,Research E2E #494: Data-to-Insight,"Data ingestion, transformation, experiment tracking, and insights delivery","['Data', 'Analytics', 'ML']","['Azure', 'DataLake', 'ML']",Medium,Integration,High,Azure SDK + analytics pipelines
RES-AZ-495,Research,Azure,Azure Research Process 495,Research E2E #495: Data-to-Insight,"Data ingestion, transformation, experiment tracking, and insights delivery","['Data', 'Analytics', 'ML']","['Azure', 'DataLake', 'ML']",Medium,Integration,High,Azure SDK + analytics pipelines
RES-AZ-496,Research,Azure,Azure Research Process 496,Research E2E #496: Data-to-Insight,"Data ingestion, transformation, experiment tracking, and insights delivery","['Data', 'Analytics', 'ML']","['Azure', 'DataLake', 'ML']",Medium,Integration,High,Azure SDK + analytics pipelines
RES-AZ-497,Research,Azure,Azure Research Process 497,Research E2E #497: Data-to-Insight,"Data ingestion, transformation, experiment tracking, and insights delivery","['Data', 'Analytics', 'ML']","['Azure', 'DataLake', 'ML']",Medium,Integration,High,Azure SDK + analytics pipelines
RES-AZ-498,Research,Azure,Azure Research Process 498,Research E2E #498: Data-to-Insight,"Data ingestion, transformation, experiment tracking, and insights delivery","['Data', 'Analytics', 'ML']","['Azure', 'DataLake', 'ML']",Medium,Integration,High,Azure SDK + analytics pipelines
RES-AZ-499,Research,Azure,Azure Research Process 499,Research E2E #499: Data-to-Insight,"Data ingestion, transformation, experiment tracking, and insights delivery","['Data', 'Analytics', 'ML']","['Azure', 'DataLake', 'ML']",Medium,Integration,High,Azure SDK + analytics pipelines
RES-AZ-500,Research,Azure,Azure Research Process 500,Research E2E #500: Data-to-Insight,"Data ingestion, transformation, experiment tracking, and insights delivery","['Data', 'Analytics', 'ML']","['Azure', 'DataLake', 'ML']",Medium,Integration,High,Azure SDK + analytics pipelines
GVT-D365-001,GovTech,Dynamics 365,D365 GovTech Process 1,GovTech E2E #1: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-002,GovTech,Dynamics 365,D365 GovTech Process 2,GovTech E2E #2: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-003,GovTech,Dynamics 365,D365 GovTech Process 3,GovTech E2E #3: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-004,GovTech,Dynamics 365,D365 GovTech Process 4,GovTech E2E #4: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-005,GovTech,Dynamics 365,D365 GovTech Process 5,GovTech E2E #5: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-006,GovTech,Dynamics 365,D365 GovTech Process 6,GovTech E2E #6: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-007,GovTech,Dynamics 365,D365 GovTech Process 7,GovTech E2E #7: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-008,GovTech,Dynamics 365,D365 GovTech Process 8,GovTech E2E #8: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-009,GovTech,Dynamics 365,D365 GovTech Process 9,GovTech E2E #9: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-010,GovTech,Dynamics 365,D365 GovTech Process 10,GovTech E2E #10: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-011,GovTech,Dynamics 365,D365 GovTech Process 11,GovTech E2E #11: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-012,GovTech,Dynamics 365,D365 GovTech Process 12,GovTech E2E #12: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-013,GovTech,Dynamics 365,D365 GovTech Process 13,GovTech E2E #13: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-014,GovTech,Dynamics 365,D365 GovTech Process 14,GovTech E2E #14: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-015,GovTech,Dynamics 365,D365 GovTech Process 15,GovTech E2E #15: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-016,GovTech,Dynamics 365,D365 GovTech Process 16,GovTech E2E #16: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-017,GovTech,Dynamics 365,D365 GovTech Process 17,GovTech E2E #17: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-018,GovTech,Dynamics 365,D365 GovTech Process 18,GovTech E2E #18: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-019,GovTech,Dynamics 365,D365 GovTech Process 19,GovTech E2E #19: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-020,GovTech,Dynamics 365,D365 GovTech Process 20,GovTech E2E #20: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-021,GovTech,Dynamics 365,D365 GovTech Process 21,GovTech E2E #21: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-022,GovTech,Dynamics 365,D365 GovTech Process 22,GovTech E2E #22: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-023,GovTech,Dynamics 365,D365 GovTech Process 23,GovTech E2E #23: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-024,GovTech,Dynamics 365,D365 GovTech Process 24,GovTech E2E #24: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-025,GovTech,Dynamics 365,D365 GovTech Process 25,GovTech E2E #25: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-026,GovTech,Dynamics 365,D365 GovTech Process 26,GovTech E2E #26: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-027,GovTech,Dynamics 365,D365 GovTech Process 27,GovTech E2E #27: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-028,GovTech,Dynamics 365,D365 GovTech Process 28,GovTech E2E #28: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-029,GovTech,Dynamics 365,D365 GovTech Process 29,GovTech E2E #29: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-030,GovTech,Dynamics 365,D365 GovTech Process 30,GovTech E2E #30: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-031,GovTech,Dynamics 365,D365 GovTech Process 31,GovTech E2E #31: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-032,GovTech,Dynamics 365,D365 GovTech Process 32,GovTech E2E #32: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-033,GovTech,Dynamics 365,D365 GovTech Process 33,GovTech E2E #33: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-034,GovTech,Dynamics 365,D365 GovTech Process 34,GovTech E2E #34: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-035,GovTech,Dynamics 365,D365 GovTech Process 35,GovTech E2E #35: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-036,GovTech,Dynamics 365,D365 GovTech Process 36,GovTech E2E #36: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-037,GovTech,Dynamics 365,D365 GovTech Process 37,GovTech E2E #37: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-038,GovTech,Dynamics 365,D365 GovTech Process 38,GovTech E2E #38: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-039,GovTech,Dynamics 365,D365 GovTech Process 39,GovTech E2E #39: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-040,GovTech,Dynamics 365,D365 GovTech Process 40,GovTech E2E #40: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-041,GovTech,Dynamics 365,D365 GovTech Process 41,GovTech E2E #41: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-042,GovTech,Dynamics 365,D365 GovTech Process 42,GovTech E2E #42: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-043,GovTech,Dynamics 365,D365 GovTech Process 43,GovTech E2E #43: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-044,GovTech,Dynamics 365,D365 GovTech Process 44,GovTech E2E #44: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-045,GovTech,Dynamics 365,D365 GovTech Process 45,GovTech E2E #45: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-046,GovTech,Dynamics 365,D365 GovTech Process 46,GovTech E2E #46: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-047,GovTech,Dynamics 365,D365 GovTech Process 47,GovTech E2E #47: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-048,GovTech,Dynamics 365,D365 GovTech Process 48,GovTech E2E #48: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-049,GovTech,Dynamics 365,D365 GovTech Process 49,GovTech E2E #49: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-050,GovTech,Dynamics 365,D365 GovTech Process 50,GovTech E2E #50: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-051,GovTech,Dynamics 365,D365 GovTech Process 51,GovTech E2E #51: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-052,GovTech,Dynamics 365,D365 GovTech Process 52,GovTech E2E #52: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-053,GovTech,Dynamics 365,D365 GovTech Process 53,GovTech E2E #53: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-054,GovTech,Dynamics 365,D365 GovTech Process 54,GovTech E2E #54: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-055,GovTech,Dynamics 365,D365 GovTech Process 55,GovTech E2E #55: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-056,GovTech,Dynamics 365,D365 GovTech Process 56,GovTech E2E #56: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-057,GovTech,Dynamics 365,D365 GovTech Process 57,GovTech E2E #57: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-058,GovTech,Dynamics 365,D365 GovTech Process 58,GovTech E2E #58: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-059,GovTech,Dynamics 365,D365 GovTech Process 59,GovTech E2E #59: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-060,GovTech,Dynamics 365,D365 GovTech Process 60,GovTech E2E #60: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-061,GovTech,Dynamics 365,D365 GovTech Process 61,GovTech E2E #61: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-062,GovTech,Dynamics 365,D365 GovTech Process 62,GovTech E2E #62: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
GVT-D365-063,GovTech,Dynamics 365,D365 GovTech Process 63,GovTech E2E #63: Citizen Service Case,"Citizen intake, case management, service fulfillment, payments, and SLA tracking","['Case Mgmt', 'Finance', 'Service', 'Portal']","['D365', 'CitizenPortal', 'Payments']",High,E2E,High,D365 APIs + portal integration
