Test Case ID,Cloud,Module Group,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
SN-CSM-01753,ServiceNow,CSM,Surveys,Shared Services,Case -> Assignment -> Knowledge -> Closure,Mobile,Delete Shared Services ServiceNow Surveys,User has ServiceNow access and Shared Services test data exists,"1. Open Surveys.
2. Execute: Case -> Assignment -> Knowledge -> Closure.
3. Verify downstream state and audit trail.",Case -> Assignment -> Knowledge -> Closure completes successfully with validation and notification,Medium,Mobile,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01754,ServiceNow,CSM,Surveys,Shared Services,Change -> Approval -> Implementation -> Review,Workflow,Reject Shared Services ServiceNow Surveys,User has ServiceNow access and Shared Services test data exists,"1. Open Surveys.
2. Execute: Change -> Approval -> Implementation -> Review.
3. Verify downstream state and audit trail.",Change -> Approval -> Implementation -> Review completes successfully with validation and notification,Low,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01755,ServiceNow,CSM,Surveys,Shared Services,Discovery -> CMDB Update -> Impact Analysis -> Remediation,Data Migration,Bulk Update Shared Services ServiceNow Surveys,User has ServiceNow access and Shared Services test data exists,"1. Open Surveys.
2. Execute: Discovery -> CMDB Update -> Impact Analysis -> Remediation.
3. Verify downstream state and audit trail.",Discovery -> CMDB Update -> Impact Analysis -> Remediation completes successfully with validation and notification,Medium,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01756,ServiceNow,CSM,Surveys,Shared Services,Employee Center -> HR Case -> Task -> Resolution,Mobile,Edit Shared Services ServiceNow Surveys,User has ServiceNow access and Shared Services test data exists,"1. Open Surveys.
2. Execute: Employee Center -> HR Case -> Task -> Resolution.
3. Verify downstream state and audit trail.",Employee Center -> HR Case -> Task -> Resolution completes successfully with validation and notification,Low,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01757,ServiceNow,CSM,Surveys,Shared Services,Portal -> Request -> Approvals -> Fulfillment,Regression,Search Shared Services ServiceNow Surveys,User has ServiceNow access and Shared Services test data exists,"1. Open Surveys.
2. Execute: Portal -> Request -> Approvals -> Fulfillment.
3. Verify downstream state and audit trail.",Portal -> Request -> Approvals -> Fulfillment completes successfully with validation and notification,Medium,Mobile,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01758,ServiceNow,CSM,Surveys,CloudOps,Request -> Fulfillment -> Validation -> Closure,Workflow,Search CloudOps ServiceNow Surveys,User has ServiceNow access and CloudOps test data exists,"1. Open Surveys.
2. Execute: Request -> Fulfillment -> Validation -> Closure.
3. Verify downstream state and audit trail.",Request -> Fulfillment -> Validation -> Closure completes successfully with validation and notification,Low,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01759,ServiceNow,CSM,Surveys,CloudOps,Event -> Correlation -> Incident -> Resolution,Data Migration,Reject CloudOps ServiceNow Surveys,User has ServiceNow access and CloudOps test data exists,"1. Open Surveys.
2. Execute: Event -> Correlation -> Incident -> Resolution.
3. Verify downstream state and audit trail.",Event -> Correlation -> Incident -> Resolution completes successfully with validation and notification,High,Performance,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01760,ServiceNow,CSM,Surveys,CloudOps,Case -> Assignment -> Knowledge -> Closure,Security,Delete CloudOps ServiceNow Surveys,User has ServiceNow access and CloudOps test data exists,"1. Open Surveys.
2. Execute: Case -> Assignment -> Knowledge -> Closure.
3. Verify downstream state and audit trail.",Case -> Assignment -> Knowledge -> Closure completes successfully with validation and notification,Low,Workflow,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01761,ServiceNow,CSM,Surveys,CloudOps,Change -> Approval -> Implementation -> Review,Security,Submit CloudOps ServiceNow Surveys,User has ServiceNow access and CloudOps test data exists,"1. Open Surveys.
2. Execute: Change -> Approval -> Implementation -> Review.
3. Verify downstream state and audit trail.",Change -> Approval -> Implementation -> Review completes successfully with validation and notification,Medium,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01762,ServiceNow,CSM,Surveys,CloudOps,Discovery -> CMDB Update -> Impact Analysis -> Remediation,Mobile,Validate CloudOps ServiceNow Surveys,User has ServiceNow access and CloudOps test data exists,"1. Open Surveys.
2. Execute: Discovery -> CMDB Update -> Impact Analysis -> Remediation.
3. Verify downstream state and audit trail.",Discovery -> CMDB Update -> Impact Analysis -> Remediation completes successfully with validation and notification,High,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01763,ServiceNow,CSM,Surveys,CloudOps,Employee Center -> HR Case -> Task -> Resolution,Mobile,Delete CloudOps ServiceNow Surveys,User has ServiceNow access and CloudOps test data exists,"1. Open Surveys.
2. Execute: Employee Center -> HR Case -> Task -> Resolution.
3. Verify downstream state and audit trail.",Employee Center -> HR Case -> Task -> Resolution completes successfully with validation and notification,Low,Performance,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01764,ServiceNow,CSM,Surveys,CloudOps,Portal -> Request -> Approvals -> Fulfillment,UI,Assign CloudOps ServiceNow Surveys,User has ServiceNow access and CloudOps test data exists,"1. Open Surveys.
2. Execute: Portal -> Request -> Approvals -> Fulfillment.
3. Verify downstream state and audit trail.",Portal -> Request -> Approvals -> Fulfillment completes successfully with validation and notification,Medium,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01765,ServiceNow,CSM,Case,IT Support,Request -> Fulfillment -> Validation -> Closure,Mobile,Route IT Support ServiceNow Case,User has ServiceNow access and IT Support test data exists,"1. Open Case.
2. Execute: Request -> Fulfillment -> Validation -> Closure.
3. Verify downstream state and audit trail.",Request -> Fulfillment -> Validation -> Closure completes successfully with validation and notification,Low,Mobile,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01766,ServiceNow,CSM,Case,IT Support,Event -> Correlation -> Incident -> Resolution,Performance,Reject IT Support ServiceNow Case,User has ServiceNow access and IT Support test data exists,"1. Open Case.
2. Execute: Event -> Correlation -> Incident -> Resolution.
3. Verify downstream state and audit trail.",Event -> Correlation -> Incident -> Resolution completes successfully with validation and notification,Low,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01767,ServiceNow,CSM,Case,IT Support,Case -> Assignment -> Knowledge -> Closure,Data Migration,Search IT Support ServiceNow Case,User has ServiceNow access and IT Support test data exists,"1. Open Case.
2. Execute: Case -> Assignment -> Knowledge -> Closure.
3. Verify downstream state and audit trail.",Case -> Assignment -> Knowledge -> Closure completes successfully with validation and notification,Medium,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01768,ServiceNow,CSM,Case,IT Support,Change -> Approval -> Implementation -> Review,Accessibility,Create IT Support ServiceNow Case,User has ServiceNow access and IT Support test data exists,"1. Open Case.
2. Execute: Change -> Approval -> Implementation -> Review.
3. Verify downstream state and audit trail.",Change -> Approval -> Implementation -> Review completes successfully with validation and notification,Medium,Mobile,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01769,ServiceNow,CSM,Case,IT Support,Discovery -> CMDB Update -> Impact Analysis -> Remediation,Integration,Create IT Support ServiceNow Case,User has ServiceNow access and IT Support test data exists,"1. Open Case.
2. Execute: Discovery -> CMDB Update -> Impact Analysis -> Remediation.
3. Verify downstream state and audit trail.",Discovery -> CMDB Update -> Impact Analysis -> Remediation completes successfully with validation and notification,Low,Mobile,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01770,ServiceNow,CSM,Case,IT Support,Employee Center -> HR Case -> Task -> Resolution,Performance,Update IT Support ServiceNow Case,User has ServiceNow access and IT Support test data exists,"1. Open Case.
2. Execute: Employee Center -> HR Case -> Task -> Resolution.
3. Verify downstream state and audit trail.",Employee Center -> HR Case -> Task -> Resolution completes successfully with validation and notification,Medium,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01771,ServiceNow,CSM,Case,IT Support,Portal -> Request -> Approvals -> Fulfillment,Accessibility,Bulk Update IT Support ServiceNow Case,User has ServiceNow access and IT Support test data exists,"1. Open Case.
2. Execute: Portal -> Request -> Approvals -> Fulfillment.
3. Verify downstream state and audit trail.",Portal -> Request -> Approvals -> Fulfillment completes successfully with validation and notification,Low,Performance,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01772,ServiceNow,CSM,Case,Infrastructure,Request -> Fulfillment -> Validation -> Closure,Accessibility,Validate Infrastructure ServiceNow Case,User has ServiceNow access and Infrastructure test data exists,"1. Open Case.
2. Execute: Request -> Fulfillment -> Validation -> Closure.
3. Verify downstream state and audit trail.",Request -> Fulfillment -> Validation -> Closure completes successfully with validation and notification,Low,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01773,ServiceNow,CSM,Case,Infrastructure,Event -> Correlation -> Incident -> Resolution,Data Migration,Resolve Infrastructure ServiceNow Case,User has ServiceNow access and Infrastructure test data exists,"1. Open Case.
2. Execute: Event -> Correlation -> Incident -> Resolution.
3. Verify downstream state and audit trail.",Event -> Correlation -> Incident -> Resolution completes successfully with validation and notification,Low,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01774,ServiceNow,CSM,Case,Infrastructure,Case -> Assignment -> Knowledge -> Closure,Regression,Search Infrastructure ServiceNow Case,User has ServiceNow access and Infrastructure test data exists,"1. Open Case.
2. Execute: Case -> Assignment -> Knowledge -> Closure.
3. Verify downstream state and audit trail.",Case -> Assignment -> Knowledge -> Closure completes successfully with validation and notification,High,Performance,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01775,ServiceNow,CSM,Case,Infrastructure,Change -> Approval -> Implementation -> Review,Data Migration,Route Infrastructure ServiceNow Case,User has ServiceNow access and Infrastructure test data exists,"1. Open Case.
2. Execute: Change -> Approval -> Implementation -> Review.
3. Verify downstream state and audit trail.",Change -> Approval -> Implementation -> Review completes successfully with validation and notification,Low,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01776,ServiceNow,CSM,Case,Infrastructure,Discovery -> CMDB Update -> Impact Analysis -> Remediation,Accessibility,Search Infrastructure ServiceNow Case,User has ServiceNow access and Infrastructure test data exists,"1. Open Case.
2. Execute: Discovery -> CMDB Update -> Impact Analysis -> Remediation.
3. Verify downstream state and audit trail.",Discovery -> CMDB Update -> Impact Analysis -> Remediation completes successfully with validation and notification,Low,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01777,ServiceNow,CSM,Case,Infrastructure,Employee Center -> HR Case -> Task -> Resolution,Data Migration,Validate Infrastructure ServiceNow Case,User has ServiceNow access and Infrastructure test data exists,"1. Open Case.
2. Execute: Employee Center -> HR Case -> Task -> Resolution.
3. Verify downstream state and audit trail.",Employee Center -> HR Case -> Task -> Resolution completes successfully with validation and notification,High,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01778,ServiceNow,CSM,Case,Infrastructure,Portal -> Request -> Approvals -> Fulfillment,Accessibility,Close Infrastructure ServiceNow Case,User has ServiceNow access and Infrastructure test data exists,"1. Open Case.
2. Execute: Portal -> Request -> Approvals -> Fulfillment.
3. Verify downstream state and audit trail.",Portal -> Request -> Approvals -> Fulfillment completes successfully with validation and notification,Low,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01779,ServiceNow,CSM,Case,Operations,Request -> Fulfillment -> Validation -> Closure,Regression,Resolve Operations ServiceNow Case,User has ServiceNow access and Operations test data exists,"1. Open Case.
2. Execute: Request -> Fulfillment -> Validation -> Closure.
3. Verify downstream state and audit trail.",Request -> Fulfillment -> Validation -> Closure completes successfully with validation and notification,High,Mobile,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01780,ServiceNow,CSM,Case,Operations,Event -> Correlation -> Incident -> Resolution,Workflow,Delete Operations ServiceNow Case,User has ServiceNow access and Operations test data exists,"1. Open Case.
2. Execute: Event -> Correlation -> Incident -> Resolution.
3. Verify downstream state and audit trail.",Event -> Correlation -> Incident -> Resolution completes successfully with validation and notification,Low,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01781,ServiceNow,CSM,Case,Operations,Case -> Assignment -> Knowledge -> Closure,Integration,Submit Operations ServiceNow Case,User has ServiceNow access and Operations test data exists,"1. Open Case.
2. Execute: Case -> Assignment -> Knowledge -> Closure.
3. Verify downstream state and audit trail.",Case -> Assignment -> Knowledge -> Closure completes successfully with validation and notification,High,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01782,ServiceNow,CSM,Case,Operations,Change -> Approval -> Implementation -> Review,Data Migration,Assign Operations ServiceNow Case,User has ServiceNow access and Operations test data exists,"1. Open Case.
2. Execute: Change -> Approval -> Implementation -> Review.
3. Verify downstream state and audit trail.",Change -> Approval -> Implementation -> Review completes successfully with validation and notification,High,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01783,ServiceNow,CSM,Case,Operations,Discovery -> CMDB Update -> Impact Analysis -> Remediation,Mobile,Close Operations ServiceNow Case,User has ServiceNow access and Operations test data exists,"1. Open Case.
2. Execute: Discovery -> CMDB Update -> Impact Analysis -> Remediation.
3. Verify downstream state and audit trail.",Discovery -> CMDB Update -> Impact Analysis -> Remediation completes successfully with validation and notification,Low,Performance,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01784,ServiceNow,CSM,Case,Operations,Employee Center -> HR Case -> Task -> Resolution,Mobile,Delete Operations ServiceNow Case,User has ServiceNow access and Operations test data exists,"1. Open Case.
2. Execute: Employee Center -> HR Case -> Task -> Resolution.
3. Verify downstream state and audit trail.",Employee Center -> HR Case -> Task -> Resolution completes successfully with validation and notification,Low,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01785,ServiceNow,CSM,Case,Operations,Portal -> Request -> Approvals -> Fulfillment,UI,Resolve Operations ServiceNow Case,User has ServiceNow access and Operations test data exists,"1. Open Case.
2. Execute: Portal -> Request -> Approvals -> Fulfillment.
3. Verify downstream state and audit trail.",Portal -> Request -> Approvals -> Fulfillment completes successfully with validation and notification,High,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01786,ServiceNow,CSM,Case,Enterprise Service,Request -> Fulfillment -> Validation -> Closure,Integration,Resolve Enterprise Service ServiceNow Case,User has ServiceNow access and Enterprise Service test data exists,"1. Open Case.
2. Execute: Request -> Fulfillment -> Validation -> Closure.
3. Verify downstream state and audit trail.",Request -> Fulfillment -> Validation -> Closure completes successfully with validation and notification,Medium,Mobile,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01787,ServiceNow,CSM,Case,Enterprise Service,Event -> Correlation -> Incident -> Resolution,Integration,Submit Enterprise Service ServiceNow Case,User has ServiceNow access and Enterprise Service test data exists,"1. Open Case.
2. Execute: Event -> Correlation -> Incident -> Resolution.
3. Verify downstream state and audit trail.",Event -> Correlation -> Incident -> Resolution completes successfully with validation and notification,Medium,Mobile,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01788,ServiceNow,CSM,Case,Enterprise Service,Case -> Assignment -> Knowledge -> Closure,Regression,Submit Enterprise Service ServiceNow Case,User has ServiceNow access and Enterprise Service test data exists,"1. Open Case.
2. Execute: Case -> Assignment -> Knowledge -> Closure.
3. Verify downstream state and audit trail.",Case -> Assignment -> Knowledge -> Closure completes successfully with validation and notification,Medium,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01789,ServiceNow,CSM,Case,Enterprise Service,Change -> Approval -> Implementation -> Review,Functional,Close Enterprise Service ServiceNow Case,User has ServiceNow access and Enterprise Service test data exists,"1. Open Case.
2. Execute: Change -> Approval -> Implementation -> Review.
3. Verify downstream state and audit trail.",Change -> Approval -> Implementation -> Review completes successfully with validation and notification,Low,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01790,ServiceNow,CSM,Case,Enterprise Service,Discovery -> CMDB Update -> Impact Analysis -> Remediation,Regression,Assign Enterprise Service ServiceNow Case,User has ServiceNow access and Enterprise Service test data exists,"1. Open Case.
2. Execute: Discovery -> CMDB Update -> Impact Analysis -> Remediation.
3. Verify downstream state and audit trail.",Discovery -> CMDB Update -> Impact Analysis -> Remediation completes successfully with validation and notification,Medium,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01791,ServiceNow,CSM,Case,Enterprise Service,Employee Center -> HR Case -> Task -> Resolution,Regression,Create Enterprise Service ServiceNow Case,User has ServiceNow access and Enterprise Service test data exists,"1. Open Case.
2. Execute: Employee Center -> HR Case -> Task -> Resolution.
3. Verify downstream state and audit trail.",Employee Center -> HR Case -> Task -> Resolution completes successfully with validation and notification,High,Performance,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01792,ServiceNow,CSM,Case,Enterprise Service,Portal -> Request -> Approvals -> Fulfillment,Data Migration,Bulk Update Enterprise Service ServiceNow Case,User has ServiceNow access and Enterprise Service test data exists,"1. Open Case.
2. Execute: Portal -> Request -> Approvals -> Fulfillment.
3. Verify downstream state and audit trail.",Portal -> Request -> Approvals -> Fulfillment completes successfully with validation and notification,High,Performance,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01793,ServiceNow,CSM,Case,Telecom,Request -> Fulfillment -> Validation -> Closure,Integration,Validate Telecom ServiceNow Case,User has ServiceNow access and Telecom test data exists,"1. Open Case.
2. Execute: Request -> Fulfillment -> Validation -> Closure.
3. Verify downstream state and audit trail.",Request -> Fulfillment -> Validation -> Closure completes successfully with validation and notification,Low,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01794,ServiceNow,CSM,Case,Telecom,Event -> Correlation -> Incident -> Resolution,Accessibility,Reject Telecom ServiceNow Case,User has ServiceNow access and Telecom test data exists,"1. Open Case.
2. Execute: Event -> Correlation -> Incident -> Resolution.
3. Verify downstream state and audit trail.",Event -> Correlation -> Incident -> Resolution completes successfully with validation and notification,Low,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01795,ServiceNow,CSM,Case,Telecom,Case -> Assignment -> Knowledge -> Closure,Performance,Edit Telecom ServiceNow Case,User has ServiceNow access and Telecom test data exists,"1. Open Case.
2. Execute: Case -> Assignment -> Knowledge -> Closure.
3. Verify downstream state and audit trail.",Case -> Assignment -> Knowledge -> Closure completes successfully with validation and notification,Medium,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01796,ServiceNow,CSM,Case,Telecom,Change -> Approval -> Implementation -> Review,Integration,Create Telecom ServiceNow Case,User has ServiceNow access and Telecom test data exists,"1. Open Case.
2. Execute: Change -> Approval -> Implementation -> Review.
3. Verify downstream state and audit trail.",Change -> Approval -> Implementation -> Review completes successfully with validation and notification,Medium,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01797,ServiceNow,CSM,Case,Telecom,Discovery -> CMDB Update -> Impact Analysis -> Remediation,Mobile,Resolve Telecom ServiceNow Case,User has ServiceNow access and Telecom test data exists,"1. Open Case.
2. Execute: Discovery -> CMDB Update -> Impact Analysis -> Remediation.
3. Verify downstream state and audit trail.",Discovery -> CMDB Update -> Impact Analysis -> Remediation completes successfully with validation and notification,Low,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01798,ServiceNow,CSM,Case,Telecom,Employee Center -> HR Case -> Task -> Resolution,Security,Approve Telecom ServiceNow Case,User has ServiceNow access and Telecom test data exists,"1. Open Case.
2. Execute: Employee Center -> HR Case -> Task -> Resolution.
3. Verify downstream state and audit trail.",Employee Center -> HR Case -> Task -> Resolution completes successfully with validation and notification,Low,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01799,ServiceNow,CSM,Case,Telecom,Portal -> Request -> Approvals -> Fulfillment,Security,Edit Telecom ServiceNow Case,User has ServiceNow access and Telecom test data exists,"1. Open Case.
2. Execute: Portal -> Request -> Approvals -> Fulfillment.
3. Verify downstream state and audit trail.",Portal -> Request -> Approvals -> Fulfillment completes successfully with validation and notification,Medium,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01800,ServiceNow,CSM,Case,Retail,Request -> Fulfillment -> Validation -> Closure,Performance,Reopen Retail ServiceNow Case,User has ServiceNow access and Retail test data exists,"1. Open Case.
2. Execute: Request -> Fulfillment -> Validation -> Closure.
3. Verify downstream state and audit trail.",Request -> Fulfillment -> Validation -> Closure completes successfully with validation and notification,High,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01801,ServiceNow,CSM,Case,Retail,Event -> Correlation -> Incident -> Resolution,Performance,Delete Retail ServiceNow Case,User has ServiceNow access and Retail test data exists,"1. Open Case.
2. Execute: Event -> Correlation -> Incident -> Resolution.
3. Verify downstream state and audit trail.",Event -> Correlation -> Incident -> Resolution completes successfully with validation and notification,Low,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01802,ServiceNow,CSM,Case,Retail,Case -> Assignment -> Knowledge -> Closure,Data Migration,Submit Retail ServiceNow Case,User has ServiceNow access and Retail test data exists,"1. Open Case.
2. Execute: Case -> Assignment -> Knowledge -> Closure.
3. Verify downstream state and audit trail.",Case -> Assignment -> Knowledge -> Closure completes successfully with validation and notification,Medium,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01803,ServiceNow,CSM,Case,Retail,Change -> Approval -> Implementation -> Review,Performance,Update Retail ServiceNow Case,User has ServiceNow access and Retail test data exists,"1. Open Case.
2. Execute: Change -> Approval -> Implementation -> Review.
3. Verify downstream state and audit trail.",Change -> Approval -> Implementation -> Review completes successfully with validation and notification,Medium,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01804,ServiceNow,CSM,Case,Retail,Discovery -> CMDB Update -> Impact Analysis -> Remediation,Accessibility,Search Retail ServiceNow Case,User has ServiceNow access and Retail test data exists,"1. Open Case.
2. Execute: Discovery -> CMDB Update -> Impact Analysis -> Remediation.
3. Verify downstream state and audit trail.",Discovery -> CMDB Update -> Impact Analysis -> Remediation completes successfully with validation and notification,Medium,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01805,ServiceNow,CSM,Case,Retail,Employee Center -> HR Case -> Task -> Resolution,Data Migration,Submit Retail ServiceNow Case,User has ServiceNow access and Retail test data exists,"1. Open Case.
2. Execute: Employee Center -> HR Case -> Task -> Resolution.
3. Verify downstream state and audit trail.",Employee Center -> HR Case -> Task -> Resolution completes successfully with validation and notification,Medium,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01806,ServiceNow,CSM,Case,Retail,Portal -> Request -> Approvals -> Fulfillment,Regression,Search Retail ServiceNow Case,User has ServiceNow access and Retail test data exists,"1. Open Case.
2. Execute: Portal -> Request -> Approvals -> Fulfillment.
3. Verify downstream state and audit trail.",Portal -> Request -> Approvals -> Fulfillment completes successfully with validation and notification,High,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01807,ServiceNow,CSM,Case,Healthcare,Request -> Fulfillment -> Validation -> Closure,UI,Edit Healthcare ServiceNow Case,User has ServiceNow access and Healthcare test data exists,"1. Open Case.
2. Execute: Request -> Fulfillment -> Validation -> Closure.
3. Verify downstream state and audit trail.",Request -> Fulfillment -> Validation -> Closure completes successfully with validation and notification,Low,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-CSM-01808,ServiceNow,CSM,Case,Healthcare,Event -> Correlation -> Incident -> Resolution,Security,Resolve Healthcare ServiceNow Case,User has ServiceNow access and Healthcare test data exists,"1. Open Case.
2. Execute: Event -> Correlation -> Incident -> Resolution.
3. Verify downstream state and audit trail.",Event -> Correlation -> Incident -> Resolution completes successfully with validation and notification,Medium,Mobile,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
