Test Case ID,Cloud,Module Group,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
WD-INT-01049,Workday,INTEGRATIONS,EIB,Hospitality,Recruiting -> Hire -> Onboard -> Time -> Payroll,Integration,Export Hospitality Workday EIB,Workday access is provisioned and Hospitality test data exists,"1. Open Workday EIB.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",High,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01050,Workday,INTEGRATIONS,EIB,Hospitality,Budget -> Expense -> Journal -> Dashboard,Data Migration,Sync Hospitality Workday EIB,Workday access is provisioned and Hospitality test data exists,"1. Open Workday EIB.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Low,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01051,Workday,INTEGRATIONS,Core Connector,Corporate,Requisition -> Offer -> Hire -> Onboard -> Payroll,Mobile,Sync Corporate Workday Core Connector,Workday access is provisioned and Corporate test data exists,"1. Open Workday Core Connector.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Low,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01052,Workday,INTEGRATIONS,Core Connector,Corporate,Employee Life Event -> Benefits -> Payroll -> Reporting,Integration,Route Corporate Workday Core Connector,Workday access is provisioned and Corporate test data exists,"1. Open Workday Core Connector.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Medium,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01053,Workday,INTEGRATIONS,Core Connector,Corporate,Expense Submit -> Approval -> Accounting -> Reimbursement,Security,Route Corporate Workday Core Connector,Workday access is provisioned and Corporate test data exists,"1. Open Workday Core Connector.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",High,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01054,Workday,INTEGRATIONS,Core Connector,Corporate,Supplier Invoice -> Matching -> Approval -> Payment,Performance,Route Corporate Workday Core Connector,Workday access is provisioned and Corporate test data exists,"1. Open Workday Core Connector.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Medium,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01055,Workday,INTEGRATIONS,Core Connector,Corporate,Integration Load -> Validate -> Error Handling -> Reprocess,Integration,Update Corporate Workday Core Connector,Workday access is provisioned and Corporate test data exists,"1. Open Workday Core Connector.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Medium,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01056,Workday,INTEGRATIONS,Core Connector,Corporate,Recruiting -> Hire -> Onboard -> Time -> Payroll,Regression,Sync Corporate Workday Core Connector,Workday access is provisioned and Corporate test data exists,"1. Open Workday Core Connector.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01057,Workday,INTEGRATIONS,Core Connector,Corporate,Budget -> Expense -> Journal -> Dashboard,Integration,Review Corporate Workday Core Connector,Workday access is provisioned and Corporate test data exists,"1. Open Workday Core Connector.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Low,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01058,Workday,INTEGRATIONS,Core Connector,Retail,Requisition -> Offer -> Hire -> Onboard -> Payroll,Integration,Export Retail Workday Core Connector,Workday access is provisioned and Retail test data exists,"1. Open Workday Core Connector.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",High,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01059,Workday,INTEGRATIONS,Core Connector,Retail,Employee Life Event -> Benefits -> Payroll -> Reporting,Integration,Reject Retail Workday Core Connector,Workday access is provisioned and Retail test data exists,"1. Open Workday Core Connector.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Low,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01060,Workday,INTEGRATIONS,Core Connector,Retail,Expense Submit -> Approval -> Accounting -> Reimbursement,Security,Submit Retail Workday Core Connector,Workday access is provisioned and Retail test data exists,"1. Open Workday Core Connector.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Medium,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01061,Workday,INTEGRATIONS,Core Connector,Retail,Supplier Invoice -> Matching -> Approval -> Payment,UI,Approve Retail Workday Core Connector,Workday access is provisioned and Retail test data exists,"1. Open Workday Core Connector.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Low,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01062,Workday,INTEGRATIONS,Core Connector,Retail,Integration Load -> Validate -> Error Handling -> Reprocess,Integration,Approve Retail Workday Core Connector,Workday access is provisioned and Retail test data exists,"1. Open Workday Core Connector.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Medium,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01063,Workday,INTEGRATIONS,Core Connector,Retail,Recruiting -> Hire -> Onboard -> Time -> Payroll,Data Migration,Export Retail Workday Core Connector,Workday access is provisioned and Retail test data exists,"1. Open Workday Core Connector.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",High,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01064,Workday,INTEGRATIONS,Core Connector,Retail,Budget -> Expense -> Journal -> Dashboard,Accessibility,Reject Retail Workday Core Connector,Workday access is provisioned and Retail test data exists,"1. Open Workday Core Connector.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",High,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01065,Workday,INTEGRATIONS,Core Connector,Healthcare,Requisition -> Offer -> Hire -> Onboard -> Payroll,UI,Export Healthcare Workday Core Connector,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Core Connector.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",High,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01066,Workday,INTEGRATIONS,Core Connector,Healthcare,Employee Life Event -> Benefits -> Payroll -> Reporting,Data Migration,Submit Healthcare Workday Core Connector,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Core Connector.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",High,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01067,Workday,INTEGRATIONS,Core Connector,Healthcare,Expense Submit -> Approval -> Accounting -> Reimbursement,UI,Sync Healthcare Workday Core Connector,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Core Connector.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Medium,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01068,Workday,INTEGRATIONS,Core Connector,Healthcare,Supplier Invoice -> Matching -> Approval -> Payment,Performance,Import Healthcare Workday Core Connector,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Core Connector.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Medium,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01069,Workday,INTEGRATIONS,Core Connector,Healthcare,Integration Load -> Validate -> Error Handling -> Reprocess,Data Migration,Submit Healthcare Workday Core Connector,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Core Connector.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Low,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01070,Workday,INTEGRATIONS,Core Connector,Healthcare,Recruiting -> Hire -> Onboard -> Time -> Payroll,UI,Approve Healthcare Workday Core Connector,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Core Connector.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Low,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01071,Workday,INTEGRATIONS,Core Connector,Healthcare,Budget -> Expense -> Journal -> Dashboard,Security,Import Healthcare Workday Core Connector,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Core Connector.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Low,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01072,Workday,INTEGRATIONS,Core Connector,Manufacturing,Requisition -> Offer -> Hire -> Onboard -> Payroll,Integration,Review Manufacturing Workday Core Connector,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Core Connector.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",High,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01073,Workday,INTEGRATIONS,Core Connector,Manufacturing,Employee Life Event -> Benefits -> Payroll -> Reporting,Performance,Route Manufacturing Workday Core Connector,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Core Connector.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Medium,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01074,Workday,INTEGRATIONS,Core Connector,Manufacturing,Expense Submit -> Approval -> Accounting -> Reimbursement,UI,Update Manufacturing Workday Core Connector,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Core Connector.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Low,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01075,Workday,INTEGRATIONS,Core Connector,Manufacturing,Supplier Invoice -> Matching -> Approval -> Payment,Accessibility,Review Manufacturing Workday Core Connector,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Core Connector.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",High,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01076,Workday,INTEGRATIONS,Core Connector,Manufacturing,Integration Load -> Validate -> Error Handling -> Reprocess,Mobile,Export Manufacturing Workday Core Connector,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Core Connector.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Low,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01077,Workday,INTEGRATIONS,Core Connector,Manufacturing,Recruiting -> Hire -> Onboard -> Time -> Payroll,Functional,Export Manufacturing Workday Core Connector,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Core Connector.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Low,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01078,Workday,INTEGRATIONS,Core Connector,Manufacturing,Budget -> Expense -> Journal -> Dashboard,Functional,Sync Manufacturing Workday Core Connector,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Core Connector.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Low,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01079,Workday,INTEGRATIONS,Core Connector,Education,Requisition -> Offer -> Hire -> Onboard -> Payroll,Mobile,Edit Education Workday Core Connector,Workday access is provisioned and Education test data exists,"1. Open Workday Core Connector.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",High,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01080,Workday,INTEGRATIONS,Core Connector,Education,Employee Life Event -> Benefits -> Payroll -> Reporting,Performance,Submit Education Workday Core Connector,Workday access is provisioned and Education test data exists,"1. Open Workday Core Connector.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Low,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01081,Workday,INTEGRATIONS,Core Connector,Education,Expense Submit -> Approval -> Accounting -> Reimbursement,Data Migration,Export Education Workday Core Connector,Workday access is provisioned and Education test data exists,"1. Open Workday Core Connector.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Low,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01082,Workday,INTEGRATIONS,Core Connector,Education,Supplier Invoice -> Matching -> Approval -> Payment,Security,Import Education Workday Core Connector,Workday access is provisioned and Education test data exists,"1. Open Workday Core Connector.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",High,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01083,Workday,INTEGRATIONS,Core Connector,Education,Integration Load -> Validate -> Error Handling -> Reprocess,Regression,Review Education Workday Core Connector,Workday access is provisioned and Education test data exists,"1. Open Workday Core Connector.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Low,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01084,Workday,INTEGRATIONS,Core Connector,Education,Recruiting -> Hire -> Onboard -> Time -> Payroll,Security,Submit Education Workday Core Connector,Workday access is provisioned and Education test data exists,"1. Open Workday Core Connector.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",High,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01085,Workday,INTEGRATIONS,Core Connector,Education,Budget -> Expense -> Journal -> Dashboard,UI,Approve Education Workday Core Connector,Workday access is provisioned and Education test data exists,"1. Open Workday Core Connector.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",High,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01086,Workday,INTEGRATIONS,Core Connector,Nonprofit,Requisition -> Offer -> Hire -> Onboard -> Payroll,Data Migration,Approve Nonprofit Workday Core Connector,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Core Connector.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Low,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01087,Workday,INTEGRATIONS,Core Connector,Nonprofit,Employee Life Event -> Benefits -> Payroll -> Reporting,UI,Review Nonprofit Workday Core Connector,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Core Connector.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Medium,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01088,Workday,INTEGRATIONS,Core Connector,Nonprofit,Expense Submit -> Approval -> Accounting -> Reimbursement,Security,Approve Nonprofit Workday Core Connector,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Core Connector.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",High,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01089,Workday,INTEGRATIONS,Core Connector,Nonprofit,Supplier Invoice -> Matching -> Approval -> Payment,Workflow,Approve Nonprofit Workday Core Connector,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Core Connector.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Medium,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01090,Workday,INTEGRATIONS,Core Connector,Nonprofit,Integration Load -> Validate -> Error Handling -> Reprocess,Data Migration,Approve Nonprofit Workday Core Connector,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Core Connector.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Medium,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01091,Workday,INTEGRATIONS,Core Connector,Nonprofit,Recruiting -> Hire -> Onboard -> Time -> Payroll,Accessibility,Close Nonprofit Workday Core Connector,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Core Connector.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01092,Workday,INTEGRATIONS,Core Connector,Nonprofit,Budget -> Expense -> Journal -> Dashboard,Performance,Close Nonprofit Workday Core Connector,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Core Connector.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Low,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01093,Workday,INTEGRATIONS,Core Connector,Financial Services,Requisition -> Offer -> Hire -> Onboard -> Payroll,Security,Import Financial Services Workday Core Connector,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Core Connector.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01094,Workday,INTEGRATIONS,Core Connector,Financial Services,Employee Life Event -> Benefits -> Payroll -> Reporting,Data Migration,Route Financial Services Workday Core Connector,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Core Connector.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",High,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01095,Workday,INTEGRATIONS,Core Connector,Financial Services,Expense Submit -> Approval -> Accounting -> Reimbursement,Accessibility,Validate Financial Services Workday Core Connector,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Core Connector.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",High,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01096,Workday,INTEGRATIONS,Core Connector,Financial Services,Supplier Invoice -> Matching -> Approval -> Payment,UI,Review Financial Services Workday Core Connector,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Core Connector.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Medium,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01097,Workday,INTEGRATIONS,Core Connector,Financial Services,Integration Load -> Validate -> Error Handling -> Reprocess,Workflow,Export Financial Services Workday Core Connector,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Core Connector.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",High,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01098,Workday,INTEGRATIONS,Core Connector,Financial Services,Recruiting -> Hire -> Onboard -> Time -> Payroll,Workflow,Reject Financial Services Workday Core Connector,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Core Connector.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01099,Workday,INTEGRATIONS,Core Connector,Financial Services,Budget -> Expense -> Journal -> Dashboard,Accessibility,Validate Financial Services Workday Core Connector,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Core Connector.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",High,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01100,Workday,INTEGRATIONS,Core Connector,Technology,Requisition -> Offer -> Hire -> Onboard -> Payroll,Mobile,Update Technology Workday Core Connector,Workday access is provisioned and Technology test data exists,"1. Open Workday Core Connector.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01101,Workday,INTEGRATIONS,Core Connector,Technology,Employee Life Event -> Benefits -> Payroll -> Reporting,Regression,Sync Technology Workday Core Connector,Workday access is provisioned and Technology test data exists,"1. Open Workday Core Connector.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Medium,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-01102,Workday,INTEGRATIONS,Core Connector,Technology,Expense Submit -> Approval -> Accounting -> Reimbursement,UI,Review Technology Workday Core Connector,Workday access is provisioned and Technology test data exists,"1. Open Workday Core Connector.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",High,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
