Test Case ID,Suite,Function,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
SAP-SCM-00854,SAP Ph-II,SCM,Supply Planning,Pharma,Master Data -> Transaction -> Settlement -> Analytics,Performance,Clone Pharma SAP Supply Planning,SAP access provisioned and Pharma test data exists,"1. Open Supply Planning.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00855,SAP Ph-II,SCM,Supply Planning,Pharma,Order -> Delivery -> Billing -> Accounting,Regression,Update Pharma SAP Supply Planning,SAP access provisioned and Pharma test data exists,"1. Open Supply Planning.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00856,SAP Ph-II,SCM,Supply Planning,Automotive,Create -> Approve -> Post -> Report,UI,Route Automotive SAP Supply Planning,SAP access provisioned and Automotive test data exists,"1. Open Supply Planning.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00857,SAP Ph-II,SCM,Supply Planning,Automotive,Plan -> Execute -> Verify -> Close,Security,Submit Automotive SAP Supply Planning,SAP access provisioned and Automotive test data exists,"1. Open Supply Planning.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00858,SAP Ph-II,SCM,Supply Planning,Automotive,Request -> Process -> Approve -> Complete,Regression,Search Automotive SAP Supply Planning,SAP access provisioned and Automotive test data exists,"1. Open Supply Planning.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00859,SAP Ph-II,SCM,Supply Planning,Automotive,Master Data -> Transaction -> Settlement -> Analytics,Security,Escalate Automotive SAP Supply Planning,SAP access provisioned and Automotive test data exists,"1. Open Supply Planning.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00860,SAP Ph-II,SCM,Supply Planning,Automotive,Order -> Delivery -> Billing -> Accounting,Regression,Route Automotive SAP Supply Planning,SAP access provisioned and Automotive test data exists,"1. Open Supply Planning.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00861,SAP Ph-II,SCM,Supply Planning,Banking,Create -> Approve -> Post -> Report,Performance,Search Banking SAP Supply Planning,SAP access provisioned and Banking test data exists,"1. Open Supply Planning.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00862,SAP Ph-II,SCM,Supply Planning,Banking,Plan -> Execute -> Verify -> Close,Functional,Search Banking SAP Supply Planning,SAP access provisioned and Banking test data exists,"1. Open Supply Planning.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00863,SAP Ph-II,SCM,Supply Planning,Banking,Request -> Process -> Approve -> Complete,Workflow,Archive Banking SAP Supply Planning,SAP access provisioned and Banking test data exists,"1. Open Supply Planning.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00864,SAP Ph-II,SCM,Supply Planning,Banking,Master Data -> Transaction -> Settlement -> Analytics,Regression,Escalate Banking SAP Supply Planning,SAP access provisioned and Banking test data exists,"1. Open Supply Planning.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00865,SAP Ph-II,SCM,Supply Planning,Banking,Order -> Delivery -> Billing -> Accounting,UI,Approve Banking SAP Supply Planning,SAP access provisioned and Banking test data exists,"1. Open Supply Planning.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00866,SAP Ph-II,SCM,Supply Planning,Utilities,Create -> Approve -> Post -> Report,Performance,Restore Utilities SAP Supply Planning,SAP access provisioned and Utilities test data exists,"1. Open Supply Planning.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00867,SAP Ph-II,SCM,Supply Planning,Utilities,Plan -> Execute -> Verify -> Close,Functional,Escalate Utilities SAP Supply Planning,SAP access provisioned and Utilities test data exists,"1. Open Supply Planning.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00868,SAP Ph-II,SCM,Supply Planning,Utilities,Request -> Process -> Approve -> Complete,Security,Route Utilities SAP Supply Planning,SAP access provisioned and Utilities test data exists,"1. Open Supply Planning.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00869,SAP Ph-II,SCM,Supply Planning,Utilities,Master Data -> Transaction -> Settlement -> Analytics,Regression,Approve Utilities SAP Supply Planning,SAP access provisioned and Utilities test data exists,"1. Open Supply Planning.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00870,SAP Ph-II,SCM,Supply Planning,Utilities,Order -> Delivery -> Billing -> Accounting,Workflow,Create Utilities SAP Supply Planning,SAP access provisioned and Utilities test data exists,"1. Open Supply Planning.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00871,SAP Ph-II,SCM,Supply Planning,CPG,Create -> Approve -> Post -> Report,UI,Validate CPG SAP Supply Planning,SAP access provisioned and CPG test data exists,"1. Open Supply Planning.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00872,SAP Ph-II,SCM,Supply Planning,CPG,Plan -> Execute -> Verify -> Close,Integration,Reject CPG SAP Supply Planning,SAP access provisioned and CPG test data exists,"1. Open Supply Planning.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00873,SAP Ph-II,SCM,Supply Planning,CPG,Request -> Process -> Approve -> Complete,Security,Archive CPG SAP Supply Planning,SAP access provisioned and CPG test data exists,"1. Open Supply Planning.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00874,SAP Ph-II,SCM,Supply Planning,CPG,Master Data -> Transaction -> Settlement -> Analytics,Workflow,Approve CPG SAP Supply Planning,SAP access provisioned and CPG test data exists,"1. Open Supply Planning.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00875,SAP Ph-II,SCM,Supply Planning,CPG,Order -> Delivery -> Billing -> Accounting,Workflow,Route CPG SAP Supply Planning,SAP access provisioned and CPG test data exists,"1. Open Supply Planning.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00876,SAP Ph-II,SCM,Supply Planning,Public Sector,Create -> Approve -> Post -> Report,Workflow,Delete Public Sector SAP Supply Planning,SAP access provisioned and Public Sector test data exists,"1. Open Supply Planning.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00877,SAP Ph-II,SCM,Supply Planning,Public Sector,Plan -> Execute -> Verify -> Close,Integration,Validate Public Sector SAP Supply Planning,SAP access provisioned and Public Sector test data exists,"1. Open Supply Planning.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00878,SAP Ph-II,SCM,Supply Planning,Public Sector,Request -> Process -> Approve -> Complete,Functional,Restore Public Sector SAP Supply Planning,SAP access provisioned and Public Sector test data exists,"1. Open Supply Planning.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00879,SAP Ph-II,SCM,Supply Planning,Public Sector,Master Data -> Transaction -> Settlement -> Analytics,Regression,Submit Public Sector SAP Supply Planning,SAP access provisioned and Public Sector test data exists,"1. Open Supply Planning.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00880,SAP Ph-II,SCM,Supply Planning,Public Sector,Order -> Delivery -> Billing -> Accounting,Regression,Restore Public Sector SAP Supply Planning,SAP access provisioned and Public Sector test data exists,"1. Open Supply Planning.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00881,SAP Ph-II,SCM,ATP,Manufacturing,Create -> Approve -> Post -> Report,Workflow,Validate Manufacturing SAP ATP,SAP access provisioned and Manufacturing test data exists,"1. Open ATP.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00882,SAP Ph-II,SCM,ATP,Manufacturing,Plan -> Execute -> Verify -> Close,UI,Approve Manufacturing SAP ATP,SAP access provisioned and Manufacturing test data exists,"1. Open ATP.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00883,SAP Ph-II,SCM,ATP,Manufacturing,Request -> Process -> Approve -> Complete,Performance,Update Manufacturing SAP ATP,SAP access provisioned and Manufacturing test data exists,"1. Open ATP.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00884,SAP Ph-II,SCM,ATP,Manufacturing,Master Data -> Transaction -> Settlement -> Analytics,Performance,Escalate Manufacturing SAP ATP,SAP access provisioned and Manufacturing test data exists,"1. Open ATP.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00885,SAP Ph-II,SCM,ATP,Manufacturing,Order -> Delivery -> Billing -> Accounting,Workflow,Update Manufacturing SAP ATP,SAP access provisioned and Manufacturing test data exists,"1. Open ATP.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00886,SAP Ph-II,SCM,ATP,Retail,Create -> Approve -> Post -> Report,Integration,Reject Retail SAP ATP,SAP access provisioned and Retail test data exists,"1. Open ATP.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00887,SAP Ph-II,SCM,ATP,Retail,Plan -> Execute -> Verify -> Close,Functional,Clone Retail SAP ATP,SAP access provisioned and Retail test data exists,"1. Open ATP.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00888,SAP Ph-II,SCM,ATP,Retail,Request -> Process -> Approve -> Complete,Workflow,Approve Retail SAP ATP,SAP access provisioned and Retail test data exists,"1. Open ATP.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00889,SAP Ph-II,SCM,ATP,Retail,Master Data -> Transaction -> Settlement -> Analytics,Workflow,Validate Retail SAP ATP,SAP access provisioned and Retail test data exists,"1. Open ATP.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00890,SAP Ph-II,SCM,ATP,Retail,Order -> Delivery -> Billing -> Accounting,Regression,Edit Retail SAP ATP,SAP access provisioned and Retail test data exists,"1. Open ATP.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00891,SAP Ph-II,SCM,ATP,Pharma,Create -> Approve -> Post -> Report,Security,Edit Pharma SAP ATP,SAP access provisioned and Pharma test data exists,"1. Open ATP.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00892,SAP Ph-II,SCM,ATP,Pharma,Plan -> Execute -> Verify -> Close,Workflow,Clone Pharma SAP ATP,SAP access provisioned and Pharma test data exists,"1. Open ATP.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00893,SAP Ph-II,SCM,ATP,Pharma,Request -> Process -> Approve -> Complete,Integration,Route Pharma SAP ATP,SAP access provisioned and Pharma test data exists,"1. Open ATP.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00894,SAP Ph-II,SCM,ATP,Pharma,Master Data -> Transaction -> Settlement -> Analytics,UI,Reject Pharma SAP ATP,SAP access provisioned and Pharma test data exists,"1. Open ATP.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00895,SAP Ph-II,SCM,ATP,Pharma,Order -> Delivery -> Billing -> Accounting,Functional,Create Pharma SAP ATP,SAP access provisioned and Pharma test data exists,"1. Open ATP.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00896,SAP Ph-II,SCM,ATP,Automotive,Create -> Approve -> Post -> Report,Security,Escalate Automotive SAP ATP,SAP access provisioned and Automotive test data exists,"1. Open ATP.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00897,SAP Ph-II,SCM,ATP,Automotive,Plan -> Execute -> Verify -> Close,Security,Route Automotive SAP ATP,SAP access provisioned and Automotive test data exists,"1. Open ATP.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00898,SAP Ph-II,SCM,ATP,Automotive,Request -> Process -> Approve -> Complete,Workflow,Edit Automotive SAP ATP,SAP access provisioned and Automotive test data exists,"1. Open ATP.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00899,SAP Ph-II,SCM,ATP,Automotive,Master Data -> Transaction -> Settlement -> Analytics,Functional,Delete Automotive SAP ATP,SAP access provisioned and Automotive test data exists,"1. Open ATP.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00900,SAP Ph-II,SCM,ATP,Automotive,Order -> Delivery -> Billing -> Accounting,Regression,Route Automotive SAP ATP,SAP access provisioned and Automotive test data exists,"1. Open ATP.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00901,SAP Ph-II,SCM,ATP,Banking,Create -> Approve -> Post -> Report,UI,Submit Banking SAP ATP,SAP access provisioned and Banking test data exists,"1. Open ATP.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00902,SAP Ph-II,SCM,ATP,Banking,Plan -> Execute -> Verify -> Close,UI,Search Banking SAP ATP,SAP access provisioned and Banking test data exists,"1. Open ATP.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00903,SAP Ph-II,SCM,ATP,Banking,Request -> Process -> Approve -> Complete,Workflow,Restore Banking SAP ATP,SAP access provisioned and Banking test data exists,"1. Open ATP.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00904,SAP Ph-II,SCM,ATP,Banking,Master Data -> Transaction -> Settlement -> Analytics,Integration,Search Banking SAP ATP,SAP access provisioned and Banking test data exists,"1. Open ATP.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00905,SAP Ph-II,SCM,ATP,Banking,Order -> Delivery -> Billing -> Accounting,UI,Create Banking SAP ATP,SAP access provisioned and Banking test data exists,"1. Open ATP.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00906,SAP Ph-II,SCM,ATP,Utilities,Create -> Approve -> Post -> Report,Functional,Clone Utilities SAP ATP,SAP access provisioned and Utilities test data exists,"1. Open ATP.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00907,SAP Ph-II,SCM,ATP,Utilities,Plan -> Execute -> Verify -> Close,Functional,Validate Utilities SAP ATP,SAP access provisioned and Utilities test data exists,"1. Open ATP.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00908,SAP Ph-II,SCM,ATP,Utilities,Request -> Process -> Approve -> Complete,Integration,Delete Utilities SAP ATP,SAP access provisioned and Utilities test data exists,"1. Open ATP.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00909,SAP Ph-II,SCM,ATP,Utilities,Master Data -> Transaction -> Settlement -> Analytics,Integration,Restore Utilities SAP ATP,SAP access provisioned and Utilities test data exists,"1. Open ATP.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
