Test Case ID,Suite,Function,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
SAP-CO-01092,SAP Ph-II,CO,COPA,Pharma,Plan -> Execute -> Verify -> Close,UI,Search Pharma SAP COPA,SAP access provisioned and Pharma test data exists,"1. Open COPA.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01093,SAP Ph-II,CO,COPA,Pharma,Request -> Process -> Approve -> Complete,Security,Clone Pharma SAP COPA,SAP access provisioned and Pharma test data exists,"1. Open COPA.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01094,SAP Ph-II,CO,COPA,Pharma,Master Data -> Transaction -> Settlement -> Analytics,Security,Create Pharma SAP COPA,SAP access provisioned and Pharma test data exists,"1. Open COPA.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01095,SAP Ph-II,CO,COPA,Pharma,Order -> Delivery -> Billing -> Accounting,UI,Route Pharma SAP COPA,SAP access provisioned and Pharma test data exists,"1. Open COPA.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01096,SAP Ph-II,CO,COPA,Automotive,Create -> Approve -> Post -> Report,Integration,Update Automotive SAP COPA,SAP access provisioned and Automotive test data exists,"1. Open COPA.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01097,SAP Ph-II,CO,COPA,Automotive,Plan -> Execute -> Verify -> Close,Functional,Reject Automotive SAP COPA,SAP access provisioned and Automotive test data exists,"1. Open COPA.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01098,SAP Ph-II,CO,COPA,Automotive,Request -> Process -> Approve -> Complete,Functional,Search Automotive SAP COPA,SAP access provisioned and Automotive test data exists,"1. Open COPA.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01099,SAP Ph-II,CO,COPA,Automotive,Master Data -> Transaction -> Settlement -> Analytics,Workflow,Submit Automotive SAP COPA,SAP access provisioned and Automotive test data exists,"1. Open COPA.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01100,SAP Ph-II,CO,COPA,Automotive,Order -> Delivery -> Billing -> Accounting,Security,Reject Automotive SAP COPA,SAP access provisioned and Automotive test data exists,"1. Open COPA.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01101,SAP Ph-II,CO,COPA,Banking,Create -> Approve -> Post -> Report,Performance,Escalate Banking SAP COPA,SAP access provisioned and Banking test data exists,"1. Open COPA.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01102,SAP Ph-II,CO,COPA,Banking,Plan -> Execute -> Verify -> Close,Regression,Create Banking SAP COPA,SAP access provisioned and Banking test data exists,"1. Open COPA.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01103,SAP Ph-II,CO,COPA,Banking,Request -> Process -> Approve -> Complete,Performance,Reject Banking SAP COPA,SAP access provisioned and Banking test data exists,"1. Open COPA.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01104,SAP Ph-II,CO,COPA,Banking,Master Data -> Transaction -> Settlement -> Analytics,Security,Update Banking SAP COPA,SAP access provisioned and Banking test data exists,"1. Open COPA.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01105,SAP Ph-II,CO,COPA,Banking,Order -> Delivery -> Billing -> Accounting,Regression,Submit Banking SAP COPA,SAP access provisioned and Banking test data exists,"1. Open COPA.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01106,SAP Ph-II,CO,COPA,Utilities,Create -> Approve -> Post -> Report,UI,Update Utilities SAP COPA,SAP access provisioned and Utilities test data exists,"1. Open COPA.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01107,SAP Ph-II,CO,COPA,Utilities,Plan -> Execute -> Verify -> Close,Performance,Delete Utilities SAP COPA,SAP access provisioned and Utilities test data exists,"1. Open COPA.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01108,SAP Ph-II,CO,COPA,Utilities,Request -> Process -> Approve -> Complete,Performance,Clone Utilities SAP COPA,SAP access provisioned and Utilities test data exists,"1. Open COPA.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01109,SAP Ph-II,CO,COPA,Utilities,Master Data -> Transaction -> Settlement -> Analytics,UI,Submit Utilities SAP COPA,SAP access provisioned and Utilities test data exists,"1. Open COPA.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01110,SAP Ph-II,CO,COPA,Utilities,Order -> Delivery -> Billing -> Accounting,Regression,Submit Utilities SAP COPA,SAP access provisioned and Utilities test data exists,"1. Open COPA.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01111,SAP Ph-II,CO,COPA,CPG,Create -> Approve -> Post -> Report,Workflow,Search CPG SAP COPA,SAP access provisioned and CPG test data exists,"1. Open COPA.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01112,SAP Ph-II,CO,COPA,CPG,Plan -> Execute -> Verify -> Close,Workflow,Reject CPG SAP COPA,SAP access provisioned and CPG test data exists,"1. Open COPA.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01113,SAP Ph-II,CO,COPA,CPG,Request -> Process -> Approve -> Complete,Regression,Clone CPG SAP COPA,SAP access provisioned and CPG test data exists,"1. Open COPA.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01114,SAP Ph-II,CO,COPA,CPG,Master Data -> Transaction -> Settlement -> Analytics,Integration,Archive CPG SAP COPA,SAP access provisioned and CPG test data exists,"1. Open COPA.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01115,SAP Ph-II,CO,COPA,CPG,Order -> Delivery -> Billing -> Accounting,Performance,Delete CPG SAP COPA,SAP access provisioned and CPG test data exists,"1. Open COPA.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01116,SAP Ph-II,CO,COPA,Public Sector,Create -> Approve -> Post -> Report,Performance,Escalate Public Sector SAP COPA,SAP access provisioned and Public Sector test data exists,"1. Open COPA.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01117,SAP Ph-II,CO,COPA,Public Sector,Plan -> Execute -> Verify -> Close,Security,Search Public Sector SAP COPA,SAP access provisioned and Public Sector test data exists,"1. Open COPA.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01118,SAP Ph-II,CO,COPA,Public Sector,Request -> Process -> Approve -> Complete,Workflow,Approve Public Sector SAP COPA,SAP access provisioned and Public Sector test data exists,"1. Open COPA.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01119,SAP Ph-II,CO,COPA,Public Sector,Master Data -> Transaction -> Settlement -> Analytics,UI,Archive Public Sector SAP COPA,SAP access provisioned and Public Sector test data exists,"1. Open COPA.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01120,SAP Ph-II,CO,COPA,Public Sector,Order -> Delivery -> Billing -> Accounting,UI,Escalate Public Sector SAP COPA,SAP access provisioned and Public Sector test data exists,"1. Open COPA.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01121,SAP Ph-II,CO,Profit Center,Manufacturing,Create -> Approve -> Post -> Report,Regression,Submit Manufacturing SAP Profit Center,SAP access provisioned and Manufacturing test data exists,"1. Open Profit Center.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01122,SAP Ph-II,CO,Profit Center,Manufacturing,Plan -> Execute -> Verify -> Close,Integration,Clone Manufacturing SAP Profit Center,SAP access provisioned and Manufacturing test data exists,"1. Open Profit Center.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01123,SAP Ph-II,CO,Profit Center,Manufacturing,Request -> Process -> Approve -> Complete,Functional,Restore Manufacturing SAP Profit Center,SAP access provisioned and Manufacturing test data exists,"1. Open Profit Center.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01124,SAP Ph-II,CO,Profit Center,Manufacturing,Master Data -> Transaction -> Settlement -> Analytics,Workflow,Validate Manufacturing SAP Profit Center,SAP access provisioned and Manufacturing test data exists,"1. Open Profit Center.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01125,SAP Ph-II,CO,Profit Center,Manufacturing,Order -> Delivery -> Billing -> Accounting,Security,Clone Manufacturing SAP Profit Center,SAP access provisioned and Manufacturing test data exists,"1. Open Profit Center.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01126,SAP Ph-II,CO,Profit Center,Retail,Create -> Approve -> Post -> Report,UI,Validate Retail SAP Profit Center,SAP access provisioned and Retail test data exists,"1. Open Profit Center.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01127,SAP Ph-II,CO,Profit Center,Retail,Plan -> Execute -> Verify -> Close,Workflow,Route Retail SAP Profit Center,SAP access provisioned and Retail test data exists,"1. Open Profit Center.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01128,SAP Ph-II,CO,Profit Center,Retail,Request -> Process -> Approve -> Complete,Performance,Clone Retail SAP Profit Center,SAP access provisioned and Retail test data exists,"1. Open Profit Center.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01129,SAP Ph-II,CO,Profit Center,Retail,Master Data -> Transaction -> Settlement -> Analytics,Regression,Validate Retail SAP Profit Center,SAP access provisioned and Retail test data exists,"1. Open Profit Center.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01130,SAP Ph-II,CO,Profit Center,Retail,Order -> Delivery -> Billing -> Accounting,Regression,Validate Retail SAP Profit Center,SAP access provisioned and Retail test data exists,"1. Open Profit Center.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01131,SAP Ph-II,CO,Profit Center,Pharma,Create -> Approve -> Post -> Report,Integration,Restore Pharma SAP Profit Center,SAP access provisioned and Pharma test data exists,"1. Open Profit Center.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01132,SAP Ph-II,CO,Profit Center,Pharma,Plan -> Execute -> Verify -> Close,Integration,Reject Pharma SAP Profit Center,SAP access provisioned and Pharma test data exists,"1. Open Profit Center.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01133,SAP Ph-II,CO,Profit Center,Pharma,Request -> Process -> Approve -> Complete,Performance,Validate Pharma SAP Profit Center,SAP access provisioned and Pharma test data exists,"1. Open Profit Center.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01134,SAP Ph-II,CO,Profit Center,Pharma,Master Data -> Transaction -> Settlement -> Analytics,Performance,Reject Pharma SAP Profit Center,SAP access provisioned and Pharma test data exists,"1. Open Profit Center.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01135,SAP Ph-II,CO,Profit Center,Pharma,Order -> Delivery -> Billing -> Accounting,Functional,Delete Pharma SAP Profit Center,SAP access provisioned and Pharma test data exists,"1. Open Profit Center.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01136,SAP Ph-II,CO,Profit Center,Automotive,Create -> Approve -> Post -> Report,UI,Escalate Automotive SAP Profit Center,SAP access provisioned and Automotive test data exists,"1. Open Profit Center.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01137,SAP Ph-II,CO,Profit Center,Automotive,Plan -> Execute -> Verify -> Close,Integration,Create Automotive SAP Profit Center,SAP access provisioned and Automotive test data exists,"1. Open Profit Center.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01138,SAP Ph-II,CO,Profit Center,Automotive,Request -> Process -> Approve -> Complete,Functional,Escalate Automotive SAP Profit Center,SAP access provisioned and Automotive test data exists,"1. Open Profit Center.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01139,SAP Ph-II,CO,Profit Center,Automotive,Master Data -> Transaction -> Settlement -> Analytics,Workflow,Archive Automotive SAP Profit Center,SAP access provisioned and Automotive test data exists,"1. Open Profit Center.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01140,SAP Ph-II,CO,Profit Center,Automotive,Order -> Delivery -> Billing -> Accounting,Functional,Update Automotive SAP Profit Center,SAP access provisioned and Automotive test data exists,"1. Open Profit Center.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01141,SAP Ph-II,CO,Profit Center,Banking,Create -> Approve -> Post -> Report,Security,Archive Banking SAP Profit Center,SAP access provisioned and Banking test data exists,"1. Open Profit Center.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01142,SAP Ph-II,CO,Profit Center,Banking,Plan -> Execute -> Verify -> Close,Workflow,Restore Banking SAP Profit Center,SAP access provisioned and Banking test data exists,"1. Open Profit Center.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01143,SAP Ph-II,CO,Profit Center,Banking,Request -> Process -> Approve -> Complete,Workflow,Validate Banking SAP Profit Center,SAP access provisioned and Banking test data exists,"1. Open Profit Center.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01144,SAP Ph-II,CO,Profit Center,Banking,Master Data -> Transaction -> Settlement -> Analytics,Integration,Create Banking SAP Profit Center,SAP access provisioned and Banking test data exists,"1. Open Profit Center.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01145,SAP Ph-II,CO,Profit Center,Banking,Order -> Delivery -> Billing -> Accounting,Security,Delete Banking SAP Profit Center,SAP access provisioned and Banking test data exists,"1. Open Profit Center.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01146,SAP Ph-II,CO,Profit Center,Utilities,Create -> Approve -> Post -> Report,Performance,Route Utilities SAP Profit Center,SAP access provisioned and Utilities test data exists,"1. Open Profit Center.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01147,SAP Ph-II,CO,Profit Center,Utilities,Plan -> Execute -> Verify -> Close,UI,Reject Utilities SAP Profit Center,SAP access provisioned and Utilities test data exists,"1. Open Profit Center.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-01148,SAP Ph-II,CO,Profit Center,Utilities,Request -> Process -> Approve -> Complete,Security,Route Utilities SAP Profit Center,SAP access provisioned and Utilities test data exists,"1. Open Profit Center.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
