Test Case ID,Cloud,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type
SF-MA-04173,Marketing,Content Builder,Nonprofit,Cart Abandon -> Journey -> SMS -> Conversion -> Case,Mobile,Validate Nonprofit Marketing Content Builder,User has Marketing access and Nonprofit data is configured,"1. Navigate to Content Builder.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Validate and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,Medium,Performance
SF-MA-04174,Marketing,Content Builder,Nonprofit,Cart Abandon -> Journey -> SMS -> Conversion -> Case,Integration,Update Nonprofit Marketing Content Builder,User has Marketing access and Nonprofit data is configured,"1. Navigate to Content Builder.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Update and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,Medium,Security
SF-MA-04175,Marketing,Content Builder,Nonprofit,Consent Capture -> Segment -> Journey -> Send -> Response,Accessibility,Restore Nonprofit Marketing Content Builder,User has Marketing access and Nonprofit data is configured,"1. Navigate to Content Builder.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Restore and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,High,Security
SF-MA-04176,Marketing,Content Builder,Nonprofit,Consent Capture -> Segment -> Journey -> Send -> Response,UI,Reassign Nonprofit Marketing Content Builder,User has Marketing access and Nonprofit data is configured,"1. Navigate to Content Builder.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Reassign and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,High,Mobile
SF-MA-04177,Marketing,Audience Builder,Retail,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Integration,Export Retail Marketing Audience Builder,User has Marketing access and Retail data is configured,"1. Navigate to Audience Builder.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Export and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,Medium,Accessibility
SF-MA-04178,Marketing,Audience Builder,Retail,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,UI,Reassign Retail Marketing Audience Builder,User has Marketing access and Retail data is configured,"1. Navigate to Audience Builder.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Reassign and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,Low,Functional
SF-MA-04179,Marketing,Audience Builder,Retail,Cart Abandon -> Journey -> SMS -> Conversion -> Case,Integration,Delete Retail Marketing Audience Builder,User has Marketing access and Retail data is configured,"1. Navigate to Audience Builder.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Delete and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,Low,Integration
SF-MA-04180,Marketing,Audience Builder,Retail,Cart Abandon -> Journey -> SMS -> Conversion -> Case,Integration,Update Retail Marketing Audience Builder,User has Marketing access and Retail data is configured,"1. Navigate to Audience Builder.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Update and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,Medium,Regression
SF-MA-04181,Marketing,Audience Builder,Retail,Consent Capture -> Segment -> Journey -> Send -> Response,Security,Close Retail Marketing Audience Builder,User has Marketing access and Retail data is configured,"1. Navigate to Audience Builder.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Close and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,Low,Accessibility
SF-MA-04182,Marketing,Audience Builder,Retail,Consent Capture -> Segment -> Journey -> Send -> Response,Security,Clone Retail Marketing Audience Builder,User has Marketing access and Retail data is configured,"1. Navigate to Audience Builder.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Clone and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,Medium,Functional
SF-MA-04183,Marketing,Audience Builder,Healthcare,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Performance,Search Healthcare Marketing Audience Builder,User has Marketing access and Healthcare data is configured,"1. Navigate to Audience Builder.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Search and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,High,Regression
SF-MA-04184,Marketing,Audience Builder,Healthcare,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Security,Edit Healthcare Marketing Audience Builder,User has Marketing access and Healthcare data is configured,"1. Navigate to Audience Builder.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Edit and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,Low,Accessibility
SF-MA-04185,Marketing,Audience Builder,Healthcare,Cart Abandon -> Journey -> SMS -> Conversion -> Case,Accessibility,Submit Healthcare Marketing Audience Builder,User has Marketing access and Healthcare data is configured,"1. Navigate to Audience Builder.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Submit and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,High,Performance
SF-MA-04186,Marketing,Audience Builder,Healthcare,Cart Abandon -> Journey -> SMS -> Conversion -> Case,Security,Search Healthcare Marketing Audience Builder,User has Marketing access and Healthcare data is configured,"1. Navigate to Audience Builder.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Search and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,Low,Accessibility
SF-MA-04187,Marketing,Audience Builder,Healthcare,Consent Capture -> Segment -> Journey -> Send -> Response,Security,Create Healthcare Marketing Audience Builder,User has Marketing access and Healthcare data is configured,"1. Navigate to Audience Builder.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Create and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,Low,Integration
SF-MA-04188,Marketing,Audience Builder,Healthcare,Consent Capture -> Segment -> Journey -> Send -> Response,Integration,Bulk Edit Healthcare Marketing Audience Builder,User has Marketing access and Healthcare data is configured,"1. Navigate to Audience Builder.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Bulk Edit and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,Medium,Integration
SF-MA-04189,Marketing,Audience Builder,Financial Services,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,UI,Clone Financial Services Marketing Audience Builder,User has Marketing access and Financial Services data is configured,"1. Navigate to Audience Builder.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Clone and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,Low,UI
SF-MA-04190,Marketing,Audience Builder,Financial Services,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Accessibility,Sync Financial Services Marketing Audience Builder,User has Marketing access and Financial Services data is configured,"1. Navigate to Audience Builder.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Sync and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,High,Functional
SF-MA-04191,Marketing,Audience Builder,Financial Services,Cart Abandon -> Journey -> SMS -> Conversion -> Case,Security,Edit Financial Services Marketing Audience Builder,User has Marketing access and Financial Services data is configured,"1. Navigate to Audience Builder.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Edit and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,High,UI
SF-MA-04192,Marketing,Audience Builder,Financial Services,Cart Abandon -> Journey -> SMS -> Conversion -> Case,Performance,Delete Financial Services Marketing Audience Builder,User has Marketing access and Financial Services data is configured,"1. Navigate to Audience Builder.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Delete and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,Medium,Regression
SF-MA-04193,Marketing,Audience Builder,Financial Services,Consent Capture -> Segment -> Journey -> Send -> Response,Security,Create Financial Services Marketing Audience Builder,User has Marketing access and Financial Services data is configured,"1. Navigate to Audience Builder.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Create and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,High,Security
SF-MA-04194,Marketing,Audience Builder,Financial Services,Consent Capture -> Segment -> Journey -> Send -> Response,Integration,View Financial Services Marketing Audience Builder,User has Marketing access and Financial Services data is configured,"1. Navigate to Audience Builder.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform View and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,Medium,Security
SF-MA-04195,Marketing,Audience Builder,Manufacturing,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Accessibility,Clone Manufacturing Marketing Audience Builder,User has Marketing access and Manufacturing data is configured,"1. Navigate to Audience Builder.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Clone and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,High,Regression
SF-MA-04196,Marketing,Audience Builder,Manufacturing,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Integration,Search Manufacturing Marketing Audience Builder,User has Marketing access and Manufacturing data is configured,"1. Navigate to Audience Builder.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Search and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,Low,Functional
SF-MA-04197,Marketing,Audience Builder,Manufacturing,Cart Abandon -> Journey -> SMS -> Conversion -> Case,Mobile,Create Manufacturing Marketing Audience Builder,User has Marketing access and Manufacturing data is configured,"1. Navigate to Audience Builder.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Create and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,High,Accessibility
SF-MA-04198,Marketing,Audience Builder,Manufacturing,Cart Abandon -> Journey -> SMS -> Conversion -> Case,UI,Reject Manufacturing Marketing Audience Builder,User has Marketing access and Manufacturing data is configured,"1. Navigate to Audience Builder.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Reject and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,High,Functional
SF-MA-04199,Marketing,Audience Builder,Manufacturing,Consent Capture -> Segment -> Journey -> Send -> Response,UI,Bulk Edit Manufacturing Marketing Audience Builder,User has Marketing access and Manufacturing data is configured,"1. Navigate to Audience Builder.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Bulk Edit and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,Low,Functional
SF-MA-04200,Marketing,Audience Builder,Manufacturing,Consent Capture -> Segment -> Journey -> Send -> Response,Mobile,Submit Manufacturing Marketing Audience Builder,User has Marketing access and Manufacturing data is configured,"1. Navigate to Audience Builder.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Submit and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,Medium,UI
SF-MA-04201,Marketing,Audience Builder,Education,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Security,Close Education Marketing Audience Builder,User has Marketing access and Education data is configured,"1. Navigate to Audience Builder.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Close and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,High,Performance
SF-MA-04202,Marketing,Audience Builder,Education,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Functional,Restore Education Marketing Audience Builder,User has Marketing access and Education data is configured,"1. Navigate to Audience Builder.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Restore and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,Low,Security
SF-MA-04203,Marketing,Audience Builder,Education,Cart Abandon -> Journey -> SMS -> Conversion -> Case,Performance,Sync Education Marketing Audience Builder,User has Marketing access and Education data is configured,"1. Navigate to Audience Builder.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Sync and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,Medium,Functional
SF-MA-04204,Marketing,Audience Builder,Education,Cart Abandon -> Journey -> SMS -> Conversion -> Case,Integration,Edit Education Marketing Audience Builder,User has Marketing access and Education data is configured,"1. Navigate to Audience Builder.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Edit and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,Low,Mobile
SF-MA-04205,Marketing,Audience Builder,Education,Consent Capture -> Segment -> Journey -> Send -> Response,Regression,Delete Education Marketing Audience Builder,User has Marketing access and Education data is configured,"1. Navigate to Audience Builder.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Delete and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,High,Functional
SF-MA-04206,Marketing,Audience Builder,Education,Consent Capture -> Segment -> Journey -> Send -> Response,Functional,Clone Education Marketing Audience Builder,User has Marketing access and Education data is configured,"1. Navigate to Audience Builder.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Clone and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,Low,Security
SF-MA-04207,Marketing,Audience Builder,Nonprofit,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Security,Reject Nonprofit Marketing Audience Builder,User has Marketing access and Nonprofit data is configured,"1. Navigate to Audience Builder.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Reject and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,Medium,Mobile
SF-MA-04208,Marketing,Audience Builder,Nonprofit,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Security,View Nonprofit Marketing Audience Builder,User has Marketing access and Nonprofit data is configured,"1. Navigate to Audience Builder.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform View and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,High,Regression
SF-MA-04209,Marketing,Audience Builder,Nonprofit,Cart Abandon -> Journey -> SMS -> Conversion -> Case,Accessibility,Bulk Edit Nonprofit Marketing Audience Builder,User has Marketing access and Nonprofit data is configured,"1. Navigate to Audience Builder.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Bulk Edit and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,Medium,Accessibility
SF-MA-04210,Marketing,Audience Builder,Nonprofit,Cart Abandon -> Journey -> SMS -> Conversion -> Case,Security,Edit Nonprofit Marketing Audience Builder,User has Marketing access and Nonprofit data is configured,"1. Navigate to Audience Builder.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Edit and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,High,Regression
SF-MA-04211,Marketing,Audience Builder,Nonprofit,Consent Capture -> Segment -> Journey -> Send -> Response,Performance,Update Nonprofit Marketing Audience Builder,User has Marketing access and Nonprofit data is configured,"1. Navigate to Audience Builder.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Update and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,Low,UI
SF-MA-04212,Marketing,Audience Builder,Nonprofit,Consent Capture -> Segment -> Journey -> Send -> Response,UI,Reject Nonprofit Marketing Audience Builder,User has Marketing access and Nonprofit data is configured,"1. Navigate to Audience Builder.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Reject and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,Low,Mobile
SF-MA-04213,Marketing,Personalization,Retail,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Integration,Bulk Edit Retail Marketing Personalization,User has Marketing access and Retail data is configured,"1. Navigate to Personalization.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Bulk Edit and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,Medium,Integration
SF-MA-04214,Marketing,Personalization,Retail,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Security,Reassign Retail Marketing Personalization,User has Marketing access and Retail data is configured,"1. Navigate to Personalization.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Reassign and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,Low,Functional
SF-MA-04215,Marketing,Personalization,Retail,Cart Abandon -> Journey -> SMS -> Conversion -> Case,Performance,Bulk Edit Retail Marketing Personalization,User has Marketing access and Retail data is configured,"1. Navigate to Personalization.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Bulk Edit and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,High,UI
SF-MA-04216,Marketing,Personalization,Retail,Cart Abandon -> Journey -> SMS -> Conversion -> Case,Integration,Validate Retail Marketing Personalization,User has Marketing access and Retail data is configured,"1. Navigate to Personalization.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Validate and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,Medium,Mobile
SF-MA-04217,Marketing,Personalization,Retail,Consent Capture -> Segment -> Journey -> Send -> Response,UI,Submit Retail Marketing Personalization,User has Marketing access and Retail data is configured,"1. Navigate to Personalization.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Submit and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,High,Functional
SF-MA-04218,Marketing,Personalization,Retail,Consent Capture -> Segment -> Journey -> Send -> Response,Performance,Restore Retail Marketing Personalization,User has Marketing access and Retail data is configured,"1. Navigate to Personalization.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Restore and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,Medium,Accessibility
SF-MA-04219,Marketing,Personalization,Healthcare,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Security,Approve Healthcare Marketing Personalization,User has Marketing access and Healthcare data is configured,"1. Navigate to Personalization.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Approve and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,Medium,UI
SF-MA-04220,Marketing,Personalization,Healthcare,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Functional,Sync Healthcare Marketing Personalization,User has Marketing access and Healthcare data is configured,"1. Navigate to Personalization.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Sync and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,Low,Security
SF-MA-04221,Marketing,Personalization,Healthcare,Cart Abandon -> Journey -> SMS -> Conversion -> Case,Accessibility,Reassign Healthcare Marketing Personalization,User has Marketing access and Healthcare data is configured,"1. Navigate to Personalization.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Reassign and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,High,Regression
SF-MA-04222,Marketing,Personalization,Healthcare,Cart Abandon -> Journey -> SMS -> Conversion -> Case,Security,Clone Healthcare Marketing Personalization,User has Marketing access and Healthcare data is configured,"1. Navigate to Personalization.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Clone and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,Medium,Integration
SF-MA-04223,Marketing,Personalization,Healthcare,Consent Capture -> Segment -> Journey -> Send -> Response,UI,Close Healthcare Marketing Personalization,User has Marketing access and Healthcare data is configured,"1. Navigate to Personalization.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Close and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,Medium,Regression
SF-MA-04224,Marketing,Personalization,Healthcare,Consent Capture -> Segment -> Journey -> Send -> Response,Accessibility,Submit Healthcare Marketing Personalization,User has Marketing access and Healthcare data is configured,"1. Navigate to Personalization.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Submit and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,Low,Accessibility
SF-MA-04225,Marketing,Personalization,Financial Services,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Integration,Delete Financial Services Marketing Personalization,User has Marketing access and Financial Services data is configured,"1. Navigate to Personalization.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Delete and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,Medium,Integration
SF-MA-04226,Marketing,Personalization,Financial Services,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Regression,Sync Financial Services Marketing Personalization,User has Marketing access and Financial Services data is configured,"1. Navigate to Personalization.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Sync and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,Medium,Accessibility
SF-MA-04227,Marketing,Personalization,Financial Services,Cart Abandon -> Journey -> SMS -> Conversion -> Case,UI,Update Financial Services Marketing Personalization,User has Marketing access and Financial Services data is configured,"1. Navigate to Personalization.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Update and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,High,Integration
SF-MA-04228,Marketing,Personalization,Financial Services,Cart Abandon -> Journey -> SMS -> Conversion -> Case,Accessibility,Sync Financial Services Marketing Personalization,User has Marketing access and Financial Services data is configured,"1. Navigate to Personalization.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Sync and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,High,Functional
SF-MA-04229,Marketing,Personalization,Financial Services,Consent Capture -> Segment -> Journey -> Send -> Response,Performance,Reassign Financial Services Marketing Personalization,User has Marketing access and Financial Services data is configured,"1. Navigate to Personalization.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Reassign and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,Medium,Integration
SF-MA-04230,Marketing,Personalization,Financial Services,Consent Capture -> Segment -> Journey -> Send -> Response,Functional,Update Financial Services Marketing Personalization,User has Marketing access and Financial Services data is configured,"1. Navigate to Personalization.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Update and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,Low,Security
SF-MA-04231,Marketing,Personalization,Manufacturing,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Functional,Archive Manufacturing Marketing Personalization,User has Marketing access and Manufacturing data is configured,"1. Navigate to Personalization.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Archive and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,Medium,Security
SF-MA-04232,Marketing,Personalization,Manufacturing,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,UI,Edit Manufacturing Marketing Personalization,User has Marketing access and Manufacturing data is configured,"1. Navigate to Personalization.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Edit and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,Low,Security
SF-MA-04233,Marketing,Personalization,Manufacturing,Cart Abandon -> Journey -> SMS -> Conversion -> Case,Mobile,Close Manufacturing Marketing Personalization,User has Marketing access and Manufacturing data is configured,"1. Navigate to Personalization.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Close and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,High,Accessibility
SF-MA-04234,Marketing,Personalization,Manufacturing,Cart Abandon -> Journey -> SMS -> Conversion -> Case,UI,Sync Manufacturing Marketing Personalization,User has Marketing access and Manufacturing data is configured,"1. Navigate to Personalization.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Sync and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,High,Accessibility
SF-MA-04235,Marketing,Personalization,Manufacturing,Consent Capture -> Segment -> Journey -> Send -> Response,Regression,Sync Manufacturing Marketing Personalization,User has Marketing access and Manufacturing data is configured,"1. Navigate to Personalization.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Sync and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,Medium,Performance
SF-MA-04236,Marketing,Personalization,Manufacturing,Consent Capture -> Segment -> Journey -> Send -> Response,UI,Approve Manufacturing Marketing Personalization,User has Marketing access and Manufacturing data is configured,"1. Navigate to Personalization.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Approve and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,Medium,UI
SF-MA-04237,Marketing,Personalization,Education,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Functional,Close Education Marketing Personalization,User has Marketing access and Education data is configured,"1. Navigate to Personalization.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Close and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,Low,Performance
SF-MA-04238,Marketing,Personalization,Education,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Functional,Delete Education Marketing Personalization,User has Marketing access and Education data is configured,"1. Navigate to Personalization.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Delete and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,High,Performance
SF-MA-04239,Marketing,Personalization,Education,Cart Abandon -> Journey -> SMS -> Conversion -> Case,Performance,Update Education Marketing Personalization,User has Marketing access and Education data is configured,"1. Navigate to Personalization.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Update and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,Medium,Security
